STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/1/1987,0,,,,38.3,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/2/1987,0,,,,38.3,21.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/3/1987,0,,,,31.1,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/4/1987,0,,,,29.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/5/1987,0,,,,28.9,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/6/1987,0,,,,29.4,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/7/1987,0,,,,30.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/8/1987,0,,,,33.9,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/9/1987,0,,,,31.1,20,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/10/1987,0,,,,28.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/11/1987,0,,,,26.1,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/12/1987,0,,,,22.2,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/13/1987,0,,,,24.4,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/14/1987,0,,,,26.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/15/1987,0,,,,28.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/16/1987,0,,,,28.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/17/1987,0,,,,27.8,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/18/1987,0,,,,27.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/19/1987,0,,,,28.9,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/20/1987,0,,,,30,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/21/1987,0,,,,34.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/22/1987,0,,,,37.2,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/23/1987,2.3,,,,31.7,20,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/24/1987,0,,,,28.9,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/25/1987,0,,,,27.8,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/26/1987,0,,,,26.7,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/27/1987,0,,,,28.9,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/28/1987,0,,,,29.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/29/1987,0,,,,30.6,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/30/1987,0,,,,33.9,20,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/1/1987,0,,,,34.4,21.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/2/1987,0,,,,36.1,20.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/3/1987,0,,,,42.2,22.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/4/1987,0,,,,42.2,24.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/5/1987,0,,,,35,20.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/6/1987,0,,,,30,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/7/1987,0,,,,26.1,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/8/1987,0,,,,25,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/9/1987,0,,,,24.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/10/1987,0,,,,24.4,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/11/1987,0,,,,27.8,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/12/1987,0,,,,21.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/13/1987,0,,,,21.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/14/1987,0,,,,23.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/15/1987,0,,,,22.8,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/16/1987,0,,,,25,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/17/1987,0,,,,25,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/18/1987,0,,,,21.1,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/19/1987,0,,,,21.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/20/1987,0,,,,21.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/21/1987,0,,,,26.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/22/1987,19.6,,,,20.6,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/23/1987,0,,,,22.8,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/24/1987,0.3,,,,24.4,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/25/1987,0,,,,27.8,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/26/1987,0,,,,33.3,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/27/1987,0.3,,,,32.8,20.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/28/1987,0.3,,,,25.6,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/29/1987,4.6,,,,22.2,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/30/1987,0,,,,22.8,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/31/1987,35.3,,,,18.3,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/1/1987,1.5,,,,21.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/2/1987,0,,,,20,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/3/1987,0.8,,,,21.7,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/4/1987,10.7,,,,19.4,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/5/1987,13.5,,,,17.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/6/1987,0,,,,20.6,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/7/1987,0,,,,21.1,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/8/1987,0,,,,25,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/9/1987,0,,,,26.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/10/1987,0,,,,29.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/11/1987,0,,,,29.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/12/1987,0,,,,26.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/13/1987,1.8,,,,20,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/14/1987,0,,,,22.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/15/1987,0,,,,22.2,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/16/1987,0,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/17/1987,0.5,,,,17.2,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/18/1987,0,,,,25.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/19/1987,0,,,,27.8,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/20/1987,0,,,,25.6,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/21/1987,0,,,,21.1,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/22/1987,0,,,,21.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/23/1987,0,,,,20.6,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/24/1987,0,,,,24.4,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/25/1987,0,,,,21.1,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/26/1987,0,,,,21.1,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/27/1987,0,,,,22.8,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/28/1987,0,,,,18.3,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/29/1987,0,,,,18.9,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/30/1987,0,,,,17.8,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/1/1987,0,,,,18.9,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/2/1987,0,,,,20,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/3/1987,0,,,,23.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/4/1987,26.4,,,,15.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/5/1987,0,,,,17.8,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/6/1987,0.3,,,,18.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/7/1987,1,,,,21.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/8/1987,0,,,,19.4,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/9/1987,0,,,,20,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/10/1987,0,,,,25.6,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/11/1987,0,,,,23.3,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/12/1987,0,,,,19.4,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/13/1987,0,,,,14.4,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/14/1987,0,,,,16.1,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/15/1987,0,,,,13.9,5,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/16/1987,9.7,,,,11.7,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/17/1987,3.6,,,,12.8,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/18/1987,0,,,,18.9,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/19/1987,0,,,,15.6,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/20/1987,0,,,,18.3,6.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/21/1987,0,,,,21.1,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/22/1987,0,,,,16.7,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/23/1987,0,,,,13.9,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/24/1987,0,,,,11.1,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/25/1987,0,,,,13.9,5,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/26/1987,0,,,,13.3,1.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/27/1987,0,,,,13.9,3.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/28/1987,0,,,,14.4,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/29/1987,5.8,,,,11.1,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/30/1987,0,,,,12.8,3.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/31/1987,0,,,,17.2,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/1/1988,0,,,,18.9,3.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/2/1988,0,,,,18.9,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/3/1988,0,,,,18.3,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/4/1988,0,,,,19.4,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/5/1988,4.1,,,,13.9,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/6/1988,0,,,,16.1,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/7/1988,0,,,,17.2,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/8/1988,0,,,,16.7,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/9/1988,0,,,,20,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/10/1988,0,,,,25,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/11/1988,0,,,,17.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/12/1988,0,,,,21.7,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/13/1988,0,,,,23.9,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/14/1988,0,,,,26.7,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/15/1988,0,,,,16.7,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/16/1988,6.6,,,,16.7,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/17/1988,31.2,,,,13.3,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/18/1988,0,,,,15.6,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/19/1988,0,,,,17.8,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/20/1988,0,,,,17.8,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/21/1988,0,,,,18.3,3.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/22/1988,0,,,,19.4,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/23/1988,0,,,,22.2,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/24/1988,0,,,,28.3,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/25/1988,0,,,,26.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/26/1988,0,,,,28.9,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/27/1988,0,,,,26.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/28/1988,0,,,,25,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/29/1988,0,,,,18.9,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/30/1988,0,,,,16.7,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/31/1988,0,,,,15.6,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/1/1988,0,,,,15,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/2/1988,16.3,,,,15.6,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/3/1988,0,,,,20,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/4/1988,0,,,,22.2,6.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/5/1988,0,,,,23.9,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/6/1988,0,,,,24.4,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/7/1988,0,,,,25,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/8/1988,0,,,,25.6,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/9/1988,0,,,,29.4,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/10/1988,0,,,,31.1,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/11/1988,0,,,,29.4,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/12/1988,0,,,,29.4,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/13/1988,0,,,,23.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/14/1988,0,,,,26.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/15/1988,0,,,,26.7,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/16/1988,0,,,,21.7,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/17/1988,0,,,,23.3,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/18/1988,0,,,,20.6,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/19/1988,0,,,,23.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/20/1988,0,,,,23.9,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/21/1988,0,,,,26.1,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/22/1988,0,,,,22.2,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/23/1988,0,,,,20.6,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/24/1988,0,,,,24.4,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/25/1988,0,,,,27.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/26/1988,0,,,,21.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/27/1988,1.8,,,,21.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/28/1988,9.7,,,,19.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/29/1988,16,,,,16.1,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/1/1988,4.6,,,,15.6,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/2/1988,2,,,,21.1,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/3/1988,0,,,,20.6,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/4/1988,0,,,,18.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/5/1988,0,,,,18.9,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/6/1988,0,,,,17.8,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/7/1988,0,,,,21.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/8/1988,0,,,,22.2,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/9/1988,0,,,,22.8,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/10/1988,0,,,,21.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/11/1988,0,,,,20,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/12/1988,0,,,,22.2,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/13/1988,0,,,,24.4,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/14/1988,0,,,,23.9,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/15/1988,0,,,,18.3,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/16/1988,0,,,,18.3,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/17/1988,0,,,,25,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/18/1988,0,,,,27.2,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/19/1988,0,,,,31.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/20/1988,0,,,,31.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/21/1988,0,,,,25.6,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/22/1988,0,,,,21.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/23/1988,0,,,,22.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/24/1988,0,,,,34.4,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/25/1988,0,,,,35.6,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/26/1988,0,,,,36.7,19.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/27/1988,0,,,,27.8,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/28/1988,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/29/1988,0,,,,27.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/30/1988,0,,,,21.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/31/1988,0,,,,24.4,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/1/1988,0,,,,26.7,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/2/1988,0,,,,25,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/3/1988,0,,,,24.4,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/4/1988,0,,,,21.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/5/1988,0,,,,28.9,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/6/1988,0,,,,30.6,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/7/1988,0,,,,28.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/8/1988,0,,,,25.6,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/9/1988,0,,,,31.1,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/10/1988,0,,,,33.9,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/11/1988,0,,,,31.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/12/1988,0,,,,27.8,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/13/1988,0,,,,24.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/14/1988,8.9,,,,16.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/15/1988,1.8,,,,18.9,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/16/1988,0,,,,17.8,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/17/1988,0,,,,19.4,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/18/1988,0,,,,20.6,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/19/1988,8.1,,,,20,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/20/1988,30.7,,,,13.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/21/1988,12.2,,,,16.7,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/22/1988,0,,,,17.8,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/23/1988,24.9,,,,15,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/24/1988,0,,,,21.1,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/25/1988,0,,,,23.3,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/26/1988,0,,,,22.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/27/1988,0,,,,20,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/28/1988,0,,,,20,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/29/1988,0,,,,22.2,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/30/1988,0,,,,22.2,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/1/1988,0,,,,23.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/2/1988,0,,,,26.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/3/1988,0,,,,26.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/4/1988,0,,,,21.1,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/5/1988,0,,,,16.1,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/6/1988,0,,,,16.1,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/7/1988,0,,,,18.3,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/8/1988,0,,,,20,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/9/1988,0,,,,23.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/10/1988,0,,,,31.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/11/1988,0,,,,32.8,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/12/1988,0,,,,30.6,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/13/1988,0,,,,25.6,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/14/1988,0,,,,27.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/15/1988,0,,,,25.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/16/1988,0,,,,22.8,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/17/1988,0,,,,21.1,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/18/1988,0,,,,23.3,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/19/1988,0,,,,29.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/20/1988,0,,,,31.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/21/1988,0,,,,30,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/22/1988,0,,,,27.8,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/23/1988,0,,,,27.2,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/24/1988,0,,,,25,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/25/1988,0,,,,24.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/26/1988,0,,,,24.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/27/1988,0,,,,22.2,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/28/1988,0,,,,20.6,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/29/1988,0,,,,22.8,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/30/1988,0,,,,22.2,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/31/1988,0,,,,25,13.3,
