STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00416664,"ORANGE, TX US",8/14/1970,,,16.8,0,0,33.9,22.2,22.2
USC00416664,"ORANGE, TX US",8/15/1970,,,0,0,0,32.2,21.7,24.4
USC00416664,"ORANGE, TX US",8/16/1970,,,0,0,0,32.2,23.3,23.3
USC00416664,"ORANGE, TX US",8/17/1970,,,0,0,0,33.3,23.3,23.9
USC00416664,"ORANGE, TX US",8/18/1970,,,0,0,0,33.9,23.9,24.4
USC00416664,"ORANGE, TX US",8/19/1970,,,6.1,0,0,33.3,24.4,25
USC00416664,"ORANGE, TX US",8/20/1970,,,39.9,0,0,31.7,23.9,24.4
USC00416664,"ORANGE, TX US",8/21/1970,,,2.5,0,0,31.7,23.9,23.9
USC00416664,"ORANGE, TX US",8/22/1970,,,0,0,0,33.9,23.9,23.9
USC00416664,"ORANGE, TX US",8/23/1970,,,0,0,0,33.9,23.9,25
USC00416664,"ORANGE, TX US",8/24/1970,,,64,0,0,33.9,21.1,22.2
USC00416664,"ORANGE, TX US",8/25/1970,,,1.8,0,0,30,22.2,22.2
USC00416664,"ORANGE, TX US",8/26/1970,,,0,0,0,31.1,19.4,19.4
USC00416664,"ORANGE, TX US",8/27/1970,,,0,0,0,31.1,19.4,19.4
USC00416664,"ORANGE, TX US",8/28/1970,,,0,0,0,31.7,19.4,21.7
USC00416664,"ORANGE, TX US",8/29/1970,,,0,0,0,30.6,21.1,21.7
USC00416664,"ORANGE, TX US",8/30/1970,,,0,0,0,29.4,21.7,23.9
USC00416664,"ORANGE, TX US",8/31/1970,,,0.8,0,0,30.6,23.3,23.3
USC00416664,"ORANGE, TX US",9/1/1970,,,0,0,0,32.2,23.3,24.4
USC00416664,"ORANGE, TX US",9/2/1970,,,60.5,0,0,27.2,22.8,23.3
USC00416664,"ORANGE, TX US",9/3/1970,,,15.7,0,0,29.4,22.2,26.1
USC00416664,"ORANGE, TX US",9/4/1970,,,0,0,0,32.2,25,25
USC00416664,"ORANGE, TX US",9/5/1970,,,0,0,0,31.7,24.4,25
USC00416664,"ORANGE, TX US",9/6/1970,,,4.8,0,0,32.2,25,25.6
USC00416664,"ORANGE, TX US",9/7/1970,,,0,0,0,31.7,23.3,23.3
USC00416664,"ORANGE, TX US",9/8/1970,,,0,0,0,32.2,22.8,22.8
USC00416664,"ORANGE, TX US",9/9/1970,,,0,0,0,33.3,22.8,23.3
USC00416664,"ORANGE, TX US",9/10/1970,,,0,0,0,29.4,22.8,22.8
USC00416664,"ORANGE, TX US",9/11/1970,,,0,0,0,32.2,22.2,22.2
USC00416664,"ORANGE, TX US",9/12/1970,,,0,0,0,31.7,22.2,23.3
USC00416664,"ORANGE, TX US",9/13/1970,,,25.4,0,0,27.2,22.2,23.9
USC00416664,"ORANGE, TX US",9/14/1970,,,0,0,0,31.7,22.8,23.3
USC00416664,"ORANGE, TX US",9/15/1970,,,0,0,0,31.7,22.2,22.2
USC00416664,"ORANGE, TX US",9/16/1970,,,8.1,0,0,31.1,22.2,23.3
USC00416664,"ORANGE, TX US",9/17/1970,,,11.9,0,0,28.9,22.2,23.3
USC00416664,"ORANGE, TX US",9/18/1970,,,0,0,0,31.1,21.1,21.1
USC00416664,"ORANGE, TX US",9/19/1970,,,0,0,0,32.2,21.1,22.8
USC00416664,"ORANGE, TX US",9/20/1970,,,0.8,0,0,32.2,22.8,23.9
USC00416664,"ORANGE, TX US",9/21/1970,,,5.6,0,0,30,22.8,23.3
USC00416664,"ORANGE, TX US",9/22/1970,,,0,0,0,31.7,22.8,24.4
USC00416664,"ORANGE, TX US",9/23/1970,,,0,0,0,31.7,23.9,23.9
USC00416664,"ORANGE, TX US",9/24/1970,,,21.3,0,0,28.9,21.7,22.2
USC00416664,"ORANGE, TX US",9/25/1970,,,23.4,0,0,26.7,21.7,22.8
USC00416664,"ORANGE, TX US",9/26/1970,,,1.3,0,0,29.4,20.6,20.6
USC00416664,"ORANGE, TX US",9/27/1970,,,36.1,0,0,28.3,16.7,16.7
USC00416664,"ORANGE, TX US",9/28/1970,,,0,0,0,21.7,12.8,12.8
USC00416664,"ORANGE, TX US",9/29/1970,,,0,0,0,24.4,12.2,12.2
USC00416664,"ORANGE, TX US",9/30/1970,,,0,0,0,26.1,12.2,12.2
USC00416664,"ORANGE, TX US",10/1/1970,,,0,0,0,27.2,12.2,14.4
USC00416664,"ORANGE, TX US",10/2/1970,,,0,0,0,28.3,14.4,16.1
USC00416664,"ORANGE, TX US",10/3/1970,,,0,0,0,30,16.1,18.3
USC00416664,"ORANGE, TX US",10/4/1970,,,0,0,0,30.6,18.3,18.9
USC00416664,"ORANGE, TX US",10/5/1970,,,0,0,0,30,18.9,21.1
USC00416664,"ORANGE, TX US",10/6/1970,,,8.4,0,0,26.1,20.6,21.7
USC00416664,"ORANGE, TX US",10/7/1970,,,192.5,0,0,23.9,18.9,20.6
USC00416664,"ORANGE, TX US",10/8/1970,,,0,0,0,26.7,20,22.8
USC00416664,"ORANGE, TX US",10/9/1970,,,5.8,0,0,28.9,8.3,8.3
USC00416664,"ORANGE, TX US",10/10/1970,,,0,0,0,18.9,7.8,7.8
USC00416664,"ORANGE, TX US",10/11/1970,,,0,0,0,19.4,7.8,15.6
USC00416664,"ORANGE, TX US",10/12/1970,,,106.2,0,0,22.2,15.6,17.8
USC00416664,"ORANGE, TX US",10/13/1970,,,0.3,0,0,22.8,16.7,16.7
USC00416664,"ORANGE, TX US",10/14/1970,,,0,0,0,24.4,12.8,13.3
USC00416664,"ORANGE, TX US",10/15/1970,,,0,0,0,25.6,12.8,16.7
USC00416664,"ORANGE, TX US",10/16/1970,,,0,0,0,21.1,10,10
USC00416664,"ORANGE, TX US",10/17/1970,,,0,0,0,20,7.8,7.8
USC00416664,"ORANGE, TX US",10/18/1970,,,0,0,0,21.1,7.8,12.2
USC00416664,"ORANGE, TX US",10/19/1970,,,1.3,0,0,21.7,11.7,13.3
USC00416664,"ORANGE, TX US",10/20/1970,,,0,0,0,21.7,10,10
USC00416664,"ORANGE, TX US",10/21/1970,,,0,0,0,23.3,9.4,10.6
USC00416664,"ORANGE, TX US",10/22/1970,,,0,0,0,23.3,10.6,15
USC00416664,"ORANGE, TX US",10/23/1970,,,25.7,0,0,25,15,18.9
USC00416664,"ORANGE, TX US",10/24/1970,,,19.1,0,0,25,16.1,16.1
USC00416664,"ORANGE, TX US",10/25/1970,,,0,0,0,25.6,13.9,13.9
USC00416664,"ORANGE, TX US",10/26/1970,,,0,0,0,28.3,13.9,22.2
USC00416664,"ORANGE, TX US",10/27/1970,,,39.6,0,0,28.3,21.7,23.3
USC00416664,"ORANGE, TX US",10/28/1970,,,99.6,0,0,25,10.6,10.6
USC00416664,"ORANGE, TX US",10/29/1970,,,0,0,0,16.1,7.8,8.3
USC00416664,"ORANGE, TX US",10/30/1970,,,0,0,0,19.4,6.7,7.2
USC00416664,"ORANGE, TX US",10/31/1970,,,0,0,0,24.4,6.7,7.2
USC00416664,"ORANGE, TX US",11/1/1970,,,0,0,0,22.2,7.2,10.6
USC00416664,"ORANGE, TX US",11/2/1970,,,0,0,0,23.9,10,10.6
USC00416664,"ORANGE, TX US",11/3/1970,,,0,0,0,16.1,3.3,3.9
USC00416664,"ORANGE, TX US",11/4/1970,,,0,0,0,15,1.1,1.1
USC00416664,"ORANGE, TX US",11/5/1970,,,0,0,0,13.9,1.1,2.2
USC00416664,"ORANGE, TX US",11/6/1970,,,0,0,0,17.8,2.2,2.8
USC00416664,"ORANGE, TX US",11/7/1970,,,0,0,0,21.1,2.8,8.9
USC00416664,"ORANGE, TX US",11/8/1970,,,0,0,0,24.4,8.3,14.4
USC00416664,"ORANGE, TX US",11/9/1970,,,7.4,0,0,25.6,14.4,15.6
USC00416664,"ORANGE, TX US",11/10/1970,,,0,0,0,21.7,5.6,6.1
USC00416664,"ORANGE, TX US",11/11/1970,,,0,0,0,21.7,5.6,6.1
USC00416664,"ORANGE, TX US",11/12/1970,,,0,0,0,21.1,5.6,5.6
USC00416664,"ORANGE, TX US",11/13/1970,,,0,0,0,17.8,5.6,10
USC00416664,"ORANGE, TX US",11/14/1970,,,25.7,0,0,17.2,7.8,7.8
USC00416664,"ORANGE, TX US",11/15/1970,,,0,0,0,12.8,5,5.6
USC00416664,"ORANGE, TX US",11/16/1970,,,0,0,0,7.2,-2.8,-2.8
USC00416664,"ORANGE, TX US",11/17/1970,,,0,0,0,12.8,-2.8,3.9
USC00416664,"ORANGE, TX US",11/18/1970,,,0,0,0,20.6,3.9,7.2
USC00416664,"ORANGE, TX US",11/19/1970,,,0,0,0,22.8,7.2,16.7
USC00416664,"ORANGE, TX US",11/20/1970,,,0,0,0,24.4,7.8,8.3
USC00416664,"ORANGE, TX US",11/21/1970,,,0,0,0,21.1,5,6.7
USC00416664,"ORANGE, TX US",11/22/1970,,,0,0,0,21.1,6.7,16.7
USC00416664,"ORANGE, TX US",11/23/1970,,,0,0,0,25.6,11.1,11.1
USC00416664,"ORANGE, TX US",11/24/1970,,,0,0,0,11.7,-2.8,-2.2
USC00416664,"ORANGE, TX US",11/25/1970,,,0,0,0,7.8,-2.8,2.2
USC00416664,"ORANGE, TX US",11/26/1970,,,0,0,0,18.3,2.2,17.8
USC00416664,"ORANGE, TX US",11/27/1970,,,0,0,0,22.8,15,17.2
USC00416664,"ORANGE, TX US",11/28/1970,,,0,0,0,23.3,14.4,15
USC00416664,"ORANGE, TX US",11/29/1970,,,0,0,0,22.2,15,16.7
USC00416664,"ORANGE, TX US",11/30/1970,,,0,0,0,25,16.1,16.7
USC00416664,"ORANGE, TX US",12/1/1970,,,0,0,0,23.9,16.1,18.3
USC00416664,"ORANGE, TX US",12/2/1970,,,0,0,0,25,17.2,18.3
USC00416664,"ORANGE, TX US",12/3/1970,,,0,0,0,24.4,17.2,17.8
USC00416664,"ORANGE, TX US",12/4/1970,,,0,0,0,26.1,17.2,18.3
USC00416664,"ORANGE, TX US",12/5/1970,,,0,0,0,24.4,16.1,16.7
USC00416664,"ORANGE, TX US",12/6/1970,,,0,0,0,26.1,12.8,13.3
USC00416664,"ORANGE, TX US",12/7/1970,,,0,0,0,18.3,3.3,3.3
USC00416664,"ORANGE, TX US",12/8/1970,,,0,0,0,16.1,2.8,7.2
USC00416664,"ORANGE, TX US",12/9/1970,,,0,0,0,20.6,7.2,15.6
USC00416664,"ORANGE, TX US",12/10/1970,,,0,0,0,23.3,13.9,14.4
USC00416664,"ORANGE, TX US",12/11/1970,,,0,0,0,23.3,14.4,18.3
USC00416664,"ORANGE, TX US",12/12/1970,,,11.7,0,0,18.9,0.6,0.6
USC00416664,"ORANGE, TX US",12/13/1970,,,0,0,0,13.9,0.6,6.1
USC00416664,"ORANGE, TX US",12/14/1970,,,1.3,0,0,11.1,2.8,2.8
USC00416664,"ORANGE, TX US",12/15/1970,,,5.6,0,0,15,2.8,5
USC00416664,"ORANGE, TX US",12/16/1970,,,2.5,0,0,19.4,5,9.4
USC00416664,"ORANGE, TX US",12/17/1970,,,0,0,0,17.2,1.1,1.7
USC00416664,"ORANGE, TX US",12/18/1970,,,0,0,0,17.8,1.7,12.8
USC00416664,"ORANGE, TX US",12/19/1970,,,0,0,0,22.8,12.8,18.9
USC00416664,"ORANGE, TX US",12/20/1970,,,0,0,0,25,12.2,19.4
USC00416664,"ORANGE, TX US",12/21/1970,,,0,0,0,23.9,17.2,18.9
USC00416664,"ORANGE, TX US",12/22/1970,,,0,0,0,24.4,16.7,20
USC00416664,"ORANGE, TX US",12/23/1970,,,0,0,0,23.9,19.4,20
USC00416664,"ORANGE, TX US",12/24/1970,,,20.8,0,0,22.2,4.4,4.4
USC00416664,"ORANGE, TX US",12/25/1970,,,0,0,0,16.7,4.4,11.7
USC00416664,"ORANGE, TX US",12/26/1970,,,0,0,0,19.4,-0.6,0
USC00416664,"ORANGE, TX US",12/27/1970,,,0,0,0,12.2,-0.6,3.9
USC00416664,"ORANGE, TX US",12/28/1970,,,0,0,0,17.2,3.9,16.7
USC00416664,"ORANGE, TX US",12/29/1970,,,0.3,0,0,23.3,16.1,20
USC00416664,"ORANGE, TX US",12/30/1970,,,1.8,0,0,22.2,10,10
USC00416664,"ORANGE, TX US",12/31/1970,,,16.5,0,0,15,5.6,6.7
USC00416664,"ORANGE, TX US",1/1/1971,,,0,0,0,14.4,3.9,5.6
USC00416664,"ORANGE, TX US",1/2/1971,,,0,0,0,15,5.6,10
USC00416664,"ORANGE, TX US",1/3/1971,,,0,0,0,18.9,9.4,17.2
USC00416664,"ORANGE, TX US",1/4/1971,,,0.3,0,0,21.1,6.1,6.1
USC00416664,"ORANGE, TX US",1/5/1971,,,0,0,0,7.2,-2.2,-1.7
USC00416664,"ORANGE, TX US",1/6/1971,,,0,0,0,6.7,-1.7,-0.6
USC00416664,"ORANGE, TX US",1/7/1971,,,0,0,0,2.8,-2.2,-2.2
USC00416664,"ORANGE, TX US",1/8/1971,,,12.2,0,0,-0.6,-2.8,-2.2
USC00416664,"ORANGE, TX US",1/9/1971,,,1,0,0,1.7,-2.2,0.6
USC00416664,"ORANGE, TX US",1/10/1971,,,1,0,0,15.6,0.6,14.4
USC00416664,"ORANGE, TX US",1/11/1971,,,1.3,0,0,21.7,12.2,14.4
USC00416664,"ORANGE, TX US",1/12/1971,,,0.3,0,0,21.7,12.2,15
USC00416664,"ORANGE, TX US",1/13/1971,,,0,0,0,21.7,15,16.7
USC00416664,"ORANGE, TX US",1/14/1971,,,0,0,0,22.2,16.7,17.8
USC00416664,"ORANGE, TX US",1/15/1971,,,13.7,0,0,22.8,17.8,18.3
USC00416664,"ORANGE, TX US",1/16/1971,,,0,0,0,21.7,2.2,2.2
USC00416664,"ORANGE, TX US",1/17/1971,,,0,0,0,16.1,2.2,7.8
USC00416664,"ORANGE, TX US",1/18/1971,,,0,0,0,22.2,7.2,9.4
USC00416664,"ORANGE, TX US",1/19/1971,,,0,0,0,21.1,3.3,3.9
USC00416664,"ORANGE, TX US",1/20/1971,,,0,0,0,10,-1.7,-1.1
USC00416664,"ORANGE, TX US",1/21/1971,,,0,0,0,13.9,-1.1,12.8
USC00416664,"ORANGE, TX US",1/22/1971,,,0,0,0,21.1,12.8,17.2
USC00416664,"ORANGE, TX US",1/23/1971,,,0,0,0,22.2,16.7,17.2
USC00416664,"ORANGE, TX US",1/24/1971,,,0,0,0,23.9,14.4,17.2
USC00416664,"ORANGE, TX US",1/25/1971,,,0.8,0,0,23.3,14.4,17.2
USC00416664,"ORANGE, TX US",1/26/1971,,,0,0,0,25,10.6,11.1
USC00416664,"ORANGE, TX US",1/27/1971,,,0,0,0,23.3,6.1,6.7
USC00416664,"ORANGE, TX US",1/28/1971,,,0,0,0,17.2,1.7,2.2
USC00416664,"ORANGE, TX US",1/29/1971,,,0,0,0,21.1,2.2,12.8
USC00416664,"ORANGE, TX US",1/30/1971,,,0,0,0,22.8,12.2,18.9
USC00416664,"ORANGE, TX US",1/31/1971,,,0,0,0,24.4,17.8,17.8
USC00416664,"ORANGE, TX US",2/1/1971,,,0,0,0,22.2,5,5.6
USC00416664,"ORANGE, TX US",2/2/1971,,,0,0,0,8.9,4.4,4.4
USC00416664,"ORANGE, TX US",2/3/1971,,,0,0,0,11.7,3.9,10.6
USC00416664,"ORANGE, TX US",2/4/1971,,,0.3,0,0,19.4,10.6,18.3
USC00416664,"ORANGE, TX US",2/5/1971,,,18.3,0,0,22.2,1.7,2.2
USC00416664,"ORANGE, TX US",2/6/1971,,,0,0,0,16.1,1.7,5.6
USC00416664,"ORANGE, TX US",2/7/1971,,,27.2,0,0,19.4,5,11.7
USC00416664,"ORANGE, TX US",2/8/1971,,,4.6,0,0,12.8,-1.1,-0.6
USC00416664,"ORANGE, TX US",2/9/1971,,,0,0,0,7.8,-3.3,-2.8
USC00416664,"ORANGE, TX US",2/10/1971,,,0,0,0,10,-3.3,-2.8
USC00416664,"ORANGE, TX US",2/11/1971,,,0,0,0,13.3,-2.8,8.9
USC00416664,"ORANGE, TX US",2/12/1971,,,23.9,0,0,19.4,8.9,12.8
USC00416664,"ORANGE, TX US",2/13/1971,,,0.3,0,0,16.1,0,0
USC00416664,"ORANGE, TX US",2/14/1971,,,0,0,0,13.3,0,2.8
USC00416664,"ORANGE, TX US",2/15/1971,,,0,0,0,16.7,2.8,9.4
USC00416664,"ORANGE, TX US",2/16/1971,,,0,0,0,21.1,9.4,10.6
USC00416664,"ORANGE, TX US",2/17/1971,,,0,0,0,22.2,10.6,13.9
USC00416664,"ORANGE, TX US",2/18/1971,,,0,0,0,23.3,13.9,15.6
USC00416664,"ORANGE, TX US",2/19/1971,,,0,0,0,22.8,15,17.8
USC00416664,"ORANGE, TX US",2/20/1971,,,0,0,0,22.8,17.2,17.8
USC00416664,"ORANGE, TX US",2/21/1971,,,1.5,0,0,21.7,17.8,19.4
USC00416664,"ORANGE, TX US",2/22/1971,,,5.8,0,0,22.2,0,0
USC00416664,"ORANGE, TX US",2/23/1971,,,0,0,0,13.9,-0.6,0
USC00416664,"ORANGE, TX US",2/24/1971,,,0,0,0,19.4,0,6.7
USC00416664,"ORANGE, TX US",2/25/1971,,,0,0,0,19.4,6.1,11.1
USC00416664,"ORANGE, TX US",2/26/1971,,,59.2,0,0,20,11.1,15.6
USC00416664,"ORANGE, TX US",2/27/1971,,,0,0,0,26.1,9.4,9.4
USC00416664,"ORANGE, TX US",2/28/1971,,,0,0,0,22.2,8.3,8.9
USC00416664,"ORANGE, TX US",3/1/1971,,,0,0,0,22.8,8.9,15
USC00416664,"ORANGE, TX US",3/2/1971,,,4.3,0,0,18.3,15,16.7
USC00416664,"ORANGE, TX US",3/3/1971,,,17,0,0,19.4,2.2,2.2
USC00416664,"ORANGE, TX US",3/4/1971,,,0,0,0,11.1,-2.8,-2.2
USC00416664,"ORANGE, TX US",3/5/1971,,,0,0,0,13.3,-2.8,12.2
USC00416664,"ORANGE, TX US",3/6/1971,,,0,0,0,20,12.2,16.7
USC00416664,"ORANGE, TX US",3/7/1971,,,2,0,0,22.2,1.1,1.1
USC00416664,"ORANGE, TX US",3/8/1971,,,0,0,0,14.4,-1.1,-0.6
USC00416664,"ORANGE, TX US",3/9/1971,,,0,0,0,16.1,-0.6,7.8
USC00416664,"ORANGE, TX US",3/10/1971,,,0,0,0,18.9,6.7,6.7
USC00416664,"ORANGE, TX US",3/11/1971,,,0,0,0,19.4,6.7,12.2
USC00416664,"ORANGE, TX US",3/12/1971,,,0,0,0,20.6,12.2,17.2
USC00416664,"ORANGE, TX US",3/13/1971,,,0,0,0,22.8,16.7,17.2
USC00416664,"ORANGE, TX US",3/14/1971,,,0,0,0,25.6,16.7,18.3
USC00416664,"ORANGE, TX US",3/15/1971,,,0,0,0,25.6,12.8,12.8
USC00416664,"ORANGE, TX US",3/16/1971,,,0,0,0,23.3,6.1,6.7
USC00416664,"ORANGE, TX US",3/17/1971,,,0,0,0,25.6,6.1,10
USC00416664,"ORANGE, TX US",3/18/1971,,,0,0,0,22.2,10,16.7
USC00416664,"ORANGE, TX US",3/19/1971,,,37.3,0,0,20,6.1,6.1
USC00416664,"ORANGE, TX US",3/20/1971,,,0,0,0,17.2,2.8,3.3
USC00416664,"ORANGE, TX US",3/21/1971,,,0,0,0,18.9,3.3,7.2
USC00416664,"ORANGE, TX US",3/22/1971,,,0,0,0,17.8,6.1,16.7
USC00416664,"ORANGE, TX US",3/23/1971,,,0,0,0,25.6,14.4,14.4
USC00416664,"ORANGE, TX US",3/24/1971,,,0,0,0,15.6,8.3,8.9
USC00416664,"ORANGE, TX US",3/25/1971,,,0,0,0,15,8.9,14.4
USC00416664,"ORANGE, TX US",3/26/1971,,,0,0,0,27.2,5,6.1
USC00416664,"ORANGE, TX US",3/27/1971,,,0,0,0,19.4,5.6,8.3
USC00416664,"ORANGE, TX US",3/28/1971,,,0,0,0,20,8.3,17.8
USC00416664,"ORANGE, TX US",3/29/1971,,,0.5,0,0,23.3,15,15
USC00416664,"ORANGE, TX US",3/30/1971,,,0,0,0,23.3,4.4,4.4
USC00416664,"ORANGE, TX US",3/31/1971,,,0,0,0,21.1,4.4,7.2
USC00416664,"ORANGE, TX US",4/1/1971,,,0,0,0,20.6,7.2,17.8
USC00416664,"ORANGE, TX US",4/2/1971,,,0.8,0,0,22.2,7.8,7.8
USC00416664,"ORANGE, TX US",4/3/1971,,,0,0,0,20,2.2,2.8
USC00416664,"ORANGE, TX US",4/4/1971,,,0,0,0,19.4,2.8,8.9
USC00416664,"ORANGE, TX US",4/5/1971,,,0,0,0,21.7,8.9,10
USC00416664,"ORANGE, TX US",4/6/1971,,,0,0,0,20.6,3.3,3.3
USC00416664,"ORANGE, TX US",4/7/1971,,,0,0,0,16.7,1.7,1.7
USC00416664,"ORANGE, TX US",4/8/1971,,,0,0,0,21.1,1.1,
USC00416664,"ORANGE, TX US",4/9/1971,,,0,0,0,21.1,6.7,14.4
USC00416664,"ORANGE, TX US",4/10/1971,,,0,0,0,23.3,8.3,8.9
USC00416664,"ORANGE, TX US",4/11/1971,,,0,0,0,25,8.9,10.6
USC00416664,"ORANGE, TX US",4/12/1971,,,0,0,0,25,10.6,13.9
USC00416664,"ORANGE, TX US",4/13/1971,,,0,0,0,24.4,13.9,15.6
USC00416664,"ORANGE, TX US",4/14/1971,,,0,0,0,25.6,12.2,13.9
USC00416664,"ORANGE, TX US",4/15/1971,,,0,0,0,23.9,11.7,12.2
USC00416664,"ORANGE, TX US",4/16/1971,,,0,0,0,25.6,12.2,16.1
USC00416664,"ORANGE, TX US",4/17/1971,,,22.6,0,0,23.9,15.6,16.7
USC00416664,"ORANGE, TX US",4/18/1971,,,2,0,0,22.8,16.7,17.8
USC00416664,"ORANGE, TX US",4/19/1971,,,0,0,0,25.6,17.8,21.1
USC00416664,"ORANGE, TX US",4/20/1971,,,0,0,0,27.2,21.1,21.1
USC00416664,"ORANGE, TX US",4/21/1971,,,13.2,0,0,26.7,16.1,16.1
USC00416664,"ORANGE, TX US",4/22/1971,,,0.5,0,0,26.1,16.1,21.1
USC00416664,"ORANGE, TX US",4/23/1971,,,0,0,0,26.1,20.6,20.6
USC00416664,"ORANGE, TX US",4/24/1971,,,0,0,0,30.6,12.8,13.9
USC00416664,"ORANGE, TX US",4/25/1971,,,0,0,0,25,13.3,13.9
USC00416664,"ORANGE, TX US",4/26/1971,,,0,0,0,26.7,13.9,21.1
USC00416664,"ORANGE, TX US",4/27/1971,,,0,0,0,27.2,21.1,21.7
USC00416664,"ORANGE, TX US",4/28/1971,,,0,0,0,26.1,20,21.1
USC00416664,"ORANGE, TX US",4/29/1971,,,0,0,0,27.8,20.6,22.2
USC00416664,"ORANGE, TX US",4/30/1971,,,0,0,0,27.2,17.2,17.2
USC00416664,"ORANGE, TX US",5/1/1971,,,0,0,0,23.9,9.4,10
USC00416664,"ORANGE, TX US",5/2/1971,,,0,0,0,26.1,10,12.8
USC00416664,"ORANGE, TX US",5/3/1971,,,0,0,0,28.9,12.8,14.4
USC00416664,"ORANGE, TX US",5/4/1971,,,0,0,0,28.3,14.4,15
USC00416664,"ORANGE, TX US",5/5/1971,,,0,0,0,26.7,14.4,21.7
USC00416664,"ORANGE, TX US",5/6/1971,,,0,0,0,27.2,21.1,21.7
USC00416664,"ORANGE, TX US",5/7/1971,,,0,0,0,26.1,21.1,21.7
USC00416664,"ORANGE, TX US",5/8/1971,,,0,0,0,28.3,21.7,22.8
USC00416664,"ORANGE, TX US",5/9/1971,,,3,0,0,28.3,20.6,21.7
USC00416664,"ORANGE, TX US",5/10/1971,,,10.9,0,0,27.8,17.8,22.8
USC00416664,"ORANGE, TX US",5/11/1971,,,55.6,0,0,27.8,16.7,17.8
USC00416664,"ORANGE, TX US",5/12/1971,,,15.2,0,0,25.6,16.1,16.1
USC00416664,"ORANGE, TX US",5/13/1971,,,0,0,0,24.4,13.3,13.3
USC00416664,"ORANGE, TX US",5/14/1971,,,0,0,0,22.8,12.2,12.8
USC00416664,"ORANGE, TX US",5/15/1971,,,0,0,0,25,12.2,12.8
USC00416664,"ORANGE, TX US",5/16/1971,,,0,0,0,26.7,12.8,15
USC00416664,"ORANGE, TX US",5/17/1971,,,0,0,0,27.2,15,18.3
USC00416664,"ORANGE, TX US",5/18/1971,,,0,0,0,26.1,17.8,20
USC00416664,"ORANGE, TX US",5/19/1971,,,0,0,0,27.2,20,21.1
USC00416664,"ORANGE, TX US",5/20/1971,,,0,0,0,28.9,19.4,19.4
USC00416664,"ORANGE, TX US",5/21/1971,,,0,0,0,27.8,18.3,18.3
USC00416664,"ORANGE, TX US",5/22/1971,,,1.3,0,0,28.3,18.3,20.6
USC00416664,"ORANGE, TX US",5/23/1971,,,0,0,0,28.3,20.6,22.2
USC00416664,"ORANGE, TX US",5/24/1971,,,0,0,0,27.2,21.7,21.7
USC00416664,"ORANGE, TX US",5/25/1971,,,27.7,0,0,26.7,18.3,20
USC00416664,"ORANGE, TX US",5/26/1971,,,0,0,0,29.4,18.9,19.4
USC00416664,"ORANGE, TX US",5/27/1971,,,0,0,0,28.3,18.9,21.7
USC00416664,"ORANGE, TX US",5/28/1971,,,0,0,0,29.4,21.1,21.7
USC00416664,"ORANGE, TX US",5/29/1971,,,40.9,0,0,26.7,17.8,17.8
USC00416664,"ORANGE, TX US",5/30/1971,,,0,0,0,27.8,17.2,17.2
USC00416664,"ORANGE, TX US",5/31/1971,,,0,0,0,28.3,17.2,20
USC00416664,"ORANGE, TX US",6/1/1971,,,0,0,0,29.4,20,22.2
USC00416664,"ORANGE, TX US",6/2/1971,,,0,0,0,28.9,21.7,21.7
USC00416664,"ORANGE, TX US",6/3/1971,,,0,0,0,29.4,20.6,20.6
USC00416664,"ORANGE, TX US",6/4/1971,,,0,0,0,29.4,20.6,21.7
USC00416664,"ORANGE, TX US",6/5/1971,,,0,0,0,30.6,18.9,18.9
USC00416664,"ORANGE, TX US",6/6/1971,,,0,0,0,31.1,18.9,19.4
USC00416664,"ORANGE, TX US",6/7/1971,,,0,0,0,27.2,19.4,19.4
USC00416664,"ORANGE, TX US",6/8/1971,,,0,0,0,31.1,19.4,20.6
USC00416664,"ORANGE, TX US",6/9/1971,,,0,0,0,31.7,20,20.6
USC00416664,"ORANGE, TX US",6/10/1971,,,0,0,0,31.7,20.6,22.8
USC00416664,"ORANGE, TX US",6/11/1971,,,0,0,0,32.2,22.2,23.3
USC00416664,"ORANGE, TX US",6/12/1971,,,0,0,0,31.7,21.7,22.2
USC00416664,"ORANGE, TX US",6/13/1971,,,0,0,0,33.3,22.2,22.2
USC00416664,"ORANGE, TX US",6/14/1971,,,0,0,0,36.1,22.2,22.8
USC00416664,"ORANGE, TX US",6/15/1971,,,0,0,0,33.3,22.8,22.8
USC00416664,"ORANGE, TX US",6/16/1971,,,4.6,0,0,32.8,21.7,22.8
USC00416664,"ORANGE, TX US",6/17/1971,,,0,0,0,31.7,22.8,23.3
USC00416664,"ORANGE, TX US",6/18/1971,,,0,0,0,32.8,23.3,23.9
USC00416664,"ORANGE, TX US",6/19/1971,,,32.5,0,0,28.9,20,20
USC00416664,"ORANGE, TX US",6/20/1971,,,0,0,0,29.4,20,23.9
USC00416664,"ORANGE, TX US",6/21/1971,,,0.3,0,0,29.4,21.7,21.7
USC00416664,"ORANGE, TX US",6/22/1971,,,0,0,0,31.7,21.1,21.1
USC00416664,"ORANGE, TX US",6/23/1971,,,8.9,0,0,32.2,21.1,22.8
USC00416664,"ORANGE, TX US",6/24/1971,,,0,0,0,32.8,22.8,23.3
USC00416664,"ORANGE, TX US",6/25/1971,,,0,0,0,33.3,22.8,22.8
USC00416664,"ORANGE, TX US",6/26/1971,,,0,0,0,32.8,21.7,21.7
