STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00041779,"CLAREMONT POMONA COL, CA US",3/12/1978,,,16.5,0,0,,11.7,4.4,6.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/13/1978,,,0,0,0,,15,3.9,8.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/14/1978,,,0,0,0,,17.8,5,8.9
USC00041779,"CLAREMONT POMONA COL, CA US",3/15/1978,,,0,0,0,,20,7.8,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/16/1978,,,0,0,0,,25.6,6.7,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/17/1978,,,0,0,0,,29.4,8.3,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/18/1978,,,0,0,0,,30.6,13.3,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",3/19/1978,,,0,0,0,,22.8,8.9,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/20/1978,,,0,0,0,,20.6,10,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/21/1978,,,2.5,0,0,,17.8,12.2,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/22/1978,,,11.4,0,0,,17.8,10.6,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",3/23/1978,,,15.2,0,0,,14.4,10,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/24/1978,,,0,0,0,,15.6,6.7,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/25/1978,,,0,0,0,,22.8,8.9,15
USC00041779,"CLAREMONT POMONA COL, CA US",3/26/1978,,,0,0,0,,28.9,11.7,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",3/27/1978,,,0,0,0,,27.2,7.8,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",3/28/1978,,,0,0,0,,21.7,11.1,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",3/29/1978,,,0,0,0,,21.1,11.7,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/30/1978,,,0,0,0,,15.6,10.6,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",3/31/1978,,,17,0,0,,16.7,8.9,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/1/1978,,,7.9,0,0,,16.1,7.2,10
USC00041779,"CLAREMONT POMONA COL, CA US",4/2/1978,,,3.3,0,0,,18.3,8.9,10
USC00041779,"CLAREMONT POMONA COL, CA US",4/3/1978,,,0,0,0,,16.1,5,10
USC00041779,"CLAREMONT POMONA COL, CA US",4/4/1978,,,0,0,0,,18.9,8.9,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/5/1978,,,10.2,0,0,,13.9,4.4,8.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/6/1978,,,0,0,0,,20,5.6,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/7/1978,,,19.6,0,0,,16.7,5,6.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/8/1978,,,0,0,0,,16.7,2.2,6.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/9/1978,,,0.5,0,0,,14.4,4.4,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/10/1978,,,0,0,0,,18.9,6.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/11/1978,,,0,0,0,,23.9,8.3,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",4/12/1978,,,0,0,0,,21.7,11.1,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/13/1978,,,0,0,0,,17.8,9.4,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/14/1978,,,0,0,0,,18.3,10,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",4/15/1978,,,0,0,0,,17.8,8.9,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/16/1978,,,14.5,0,0,,16.7,5,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/17/1978,,,0,0,0,,16.7,4.4,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/18/1978,,,0,0,0,,20.6,7.8,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/19/1978,,,0,0,0,,25,7.8,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",4/20/1978,,,0,0,0,,22.8,7.2,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",4/21/1978,,,0,0,0,,18.9,7.8,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",4/22/1978,,,0,0,0,,18.9,5.6,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/23/1978,,,0,0,0,,23.3,7.2,15
USC00041779,"CLAREMONT POMONA COL, CA US",4/24/1978,,,0,0,0,,25.6,8.9,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",4/25/1978,,,0,0,0,,22.2,10.6,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",4/26/1978,,,1.3,0,0,,16.7,10,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",4/27/1978,,,0,0,0,,19.4,7.2,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",4/28/1978,,,0,0,0,,22.2,8.3,15
USC00041779,"CLAREMONT POMONA COL, CA US",4/29/1978,,,0,0,0,,23.9,11.7,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",4/30/1978,,,0,0,0,,19.4,10.6,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/1/1978,,,0.5,0,0,,15,8.9,10
USC00041779,"CLAREMONT POMONA COL, CA US",5/2/1978,,,0,0,0,,17.2,6.1,10
USC00041779,"CLAREMONT POMONA COL, CA US",5/3/1978,,,0,0,0,,22.2,8.3,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/4/1978,,,0,0,0,,22.2,11.1,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/5/1978,,,0,0,0,,16.1,11.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/6/1978,,,0,0,0,,18.3,7.2,10
USC00041779,"CLAREMONT POMONA COL, CA US",5/7/1978,,,0,0,0,,23.9,6.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/8/1978,,,0,0,0,,26.7,11.1,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/9/1978,,,0,0,0,,29.4,11.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/10/1978,,,0,0,0,,28.9,10,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/11/1978,,,0,0,0,,22.8,10.6,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/12/1978,,,0,0,0,,25.6,10.6,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/13/1978,,,0,0,0,,33.9,15.6,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/14/1978,,,0,0,0,,35,12.8,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/15/1978,,,0,0,0,,28.9,13.3,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",5/16/1978,,,0,0,0,,25,9.4,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/17/1978,,,0,0,0,,26.1,10.6,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/18/1978,,,0,0,0,,29.4,11.1,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/19/1978,,,0,0,0,,32.2,12.8,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/20/1978,,,0,0,0,,32.2,11.7,15
USC00041779,"CLAREMONT POMONA COL, CA US",5/21/1978,,,0,0,0,,26.7,8.9,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/22/1978,,,0,0,0,,25,11.1,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/23/1978,,,0,0,0,,22.8,11.1,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",5/24/1978,,,0,0,0,,19.4,6.1,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/25/1978,,,0,0,0,,21.7,6.1,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",5/26/1978,,,0,0,0,,21.1,7.2,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",5/27/1978,,,0,0,0,,22.2,7.8,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",5/28/1978,,,0,0,0,,28.3,12.8,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",5/29/1978,,,0,0,0,,33.3,16.1,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",5/30/1978,,,0,0,0,,36.7,14.4,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",5/31/1978,,,0,0,0,,30.6,11.1,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",6/1/1978,,,0,0,0,,26.1,12.8,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",6/2/1978,,,0,0,0,,22.2,11.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",6/3/1978,,,0,0,0,,23.9,8.3,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",6/4/1978,,,0,0,0,,26.7,9.4,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",6/5/1978,,,0,0,0,,27.2,12.8,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",6/6/1978,,,0,0,0,,27.8,12.8,15
USC00041779,"CLAREMONT POMONA COL, CA US",6/7/1978,,,0,0,0,,32.8,14.4,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",6/8/1978,,,0,0,0,,32.2,14.4,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/9/1978,,,0,0,0,,33.9,13.3,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",6/10/1978,,,0,0,0,,32.2,15,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",6/11/1978,,,0,0,0,,27.8,12.8,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",6/12/1978,,,0,0,0,,29.4,14.4,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",6/13/1978,,,0,0,0,,32.8,16.7,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",6/14/1978,,,0,0,0,,35,15.6,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/15/1978,,,0,0,0,,30.6,11.7,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/16/1978,,,0,0,0,,29.4,11.1,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/17/1978,,,0,0,0,,29.4,15,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/18/1978,,,0,0,0,,34.4,16.7,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/19/1978,,,0,0,0,,33.3,14.4,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/20/1978,,,0,0,0,,33.3,15,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",6/21/1978,,,0,0,0,,32.8,16.1,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",6/22/1978,,,0,0,0,,35,15,20
USC00041779,"CLAREMONT POMONA COL, CA US",6/23/1978,,,0,0,0,,33.3,16.1,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",6/24/1978,,,0,0,0,,36.1,17.8,23.3
USC00041779,"CLAREMONT POMONA COL, CA US",6/25/1978,,,0,0,0,,33.3,14.4,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/26/1978,,,0,0,0,,30,12.8,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/27/1978,,,0,0,0,,26.1,15.6,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/28/1978,,,0,0,0,,23.9,11.1,15
USC00041779,"CLAREMONT POMONA COL, CA US",6/29/1978,,,0,0,0,,25,11.1,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",6/30/1978,,,0,0,0,,26.7,12.2,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",7/1/1978,,,0,0,0,,27.8,12.8,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",7/2/1978,,,0,0,0,,28.3,11.7,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",7/3/1978,,,0,0,0,,28.9,11.1,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/4/1978,,,0,0,0,,27.8,12.8,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/5/1978,,,0,0,0,,28.3,12.2,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",7/6/1978,,,0,0,0,,27.8,13.9,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",7/7/1978,,,0,0,0,,30,13.9,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/8/1978,,,0,0,0,,31.1,13.3,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",7/9/1978,,,0,0,0,,33.3,13.3,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",7/10/1978,,,0,0,0,,32.2,11.7,15
USC00041779,"CLAREMONT POMONA COL, CA US",7/11/1978,,,0,0,0,,30,12.8,15
USC00041779,"CLAREMONT POMONA COL, CA US",7/12/1978,,,0,0,0,,30,13.3,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",7/13/1978,,,0,0,0,,32.8,15.6,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/14/1978,,,0,0,0,,37.2,18.3,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",7/15/1978,,,0,0,0,,38.3,21.1,24.4
USC00041779,"CLAREMONT POMONA COL, CA US",7/16/1978,,,0,0,0,,33.3,17.8,20
USC00041779,"CLAREMONT POMONA COL, CA US",7/17/1978,,,0,0,0,,33.3,14.4,
USC00041779,"CLAREMONT POMONA COL, CA US",7/18/1978,,,0,0,0,,32.8,15.6,20
USC00041779,"CLAREMONT POMONA COL, CA US",7/19/1978,,,0,0,0,,32.2,15.6,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",7/20/1978,,,0,0,0,,33.3,14.4,20
USC00041779,"CLAREMONT POMONA COL, CA US",7/21/1978,,,0,0,0,,32.8,15.6,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",7/22/1978,,,0,0,0,,32.2,16.7,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",7/23/1978,,,0,0,0,,35,17.8,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/24/1978,,,0,0,0,,33.3,17.8,
USC00041779,"CLAREMONT POMONA COL, CA US",7/25/1978,,,0,0,0,,33.3,17.8,20
USC00041779,"CLAREMONT POMONA COL, CA US",7/26/1978,,,0,0,0,,33.3,18.3,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/27/1978,,,0,0,0,,33.9,18.3,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",7/28/1978,,,0,0,0,,34.4,18.9,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",7/29/1978,,,0,0,0,,32.8,18.3,20
USC00041779,"CLAREMONT POMONA COL, CA US",7/30/1978,,,0,0,0,,33.3,15.6,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",7/31/1978,,,0,0,0,,31.7,16.7,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",8/1/1978,,,0,0,0,,30.6,15.6,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",8/2/1978,,,0,0,0,,31.7,15.6,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",8/3/1978,,,0,0,0,,30.6,16.1,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",8/4/1978,,,0,0,0,,30,18.3,20
USC00041779,"CLAREMONT POMONA COL, CA US",8/5/1978,,,0,0,0,,35.6,18.9,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",8/6/1978,,,0,0,0,,35,19.4,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",8/7/1978,,,0,0,0,,36.1,18.9,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",8/8/1978,,,0,0,0,,35.6,18.3,19.4
USC00041779,"CLAREMONT POMONA COL, CA US",8/9/1978,,,0,0,0,,32.2,19.4,20.6
USC00041779,"CLAREMONT POMONA COL, CA US",8/10/1978,,,0,0,0,,31.7,17.8,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",8/11/1978,,,0,0,0,,31.7,17.8,18.9
USC00041779,"CLAREMONT POMONA COL, CA US",8/12/1978,,,0,0,0,,31.1,16.7,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",8/13/1978,,,0,0,0,,29.4,17.2,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",8/14/1978,,,0,0,0,,28.9,16.1,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",8/15/1978,,,0,0,0,,30,15,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",8/16/1978,,,0,0,0,,31.1,12.8,15
USC00041779,"CLAREMONT POMONA COL, CA US",8/17/1978,,,0,0,0,,29.4,11.7,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",8/18/1978,,,0,0,0,,27.8,11.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",8/19/1978,,,0,0,0,,29.4,12.8,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",8/20/1978,,,0,0,0,,30,12.8,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",8/21/1978,,,0,0,0,,31.7,14.4,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",8/22/1978,,,0,0,0,,30.6,10.6,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",8/23/1978,,,0,0,0,,28.3,11.1,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",8/24/1978,,,0,0,0,,29.4,10,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",8/25/1978,,,0,0,0,,28.3,10,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",8/26/1978,,,0,0,0,,27.8,12.2,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",8/27/1978,,,0,0,0,,28.3,13.3,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",8/28/1978,,,0,0,0,,29.4,15,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",8/29/1978,,,0,0,0,,32.2,14.4,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",8/30/1978,,,0,0,0,,31.7,17.2,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",8/31/1978,,,0,0,0,,30.6,15,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/1/1978,,,0,0,0,,32.2,14.4,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/2/1978,,,0,0,0,,31.7,15,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",9/3/1978,,,0,0,0,,32.2,17.2,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/4/1978,,,0,0,0,,33.9,20,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/5/1978,,,0,0,0,,32.8,19.4,23.3
USC00041779,"CLAREMONT POMONA COL, CA US",9/6/1978,,,31,0,0,,26.1,18.3,18.3
USC00041779,"CLAREMONT POMONA COL, CA US",9/7/1978,,,0,0,0,,21.1,12.8,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",9/8/1978,,,0,0,0,,24.4,12.2,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",9/9/1978,,,0,0,0,,26.7,12.2,15
USC00041779,"CLAREMONT POMONA COL, CA US",9/10/1978,,,0,0,0,,26.1,11.7,15
USC00041779,"CLAREMONT POMONA COL, CA US",9/11/1978,,,0,0,0,,25,14.4,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/12/1978,,,0,0,0,,26.7,13.3,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",9/13/1978,,,0,0,0,,23.3,15.6,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/14/1978,,,0,0,0,,21.7,15.6,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/15/1978,,,0,0,0,,21.7,11.1,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",9/16/1978,,,0,0,0,,24.4,13.3,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",9/17/1978,,,0,0,0,,25,13.3,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",9/18/1978,,,0,0,0,,25.6,13.9,15
USC00041779,"CLAREMONT POMONA COL, CA US",9/19/1978,,,0,0,0,,23.3,9.4,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",9/20/1978,,,0,0,0,,27.2,11.7,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",9/21/1978,,,0,0,0,,29.4,11.7,15
USC00041779,"CLAREMONT POMONA COL, CA US",9/22/1978,,,0,0,0,,31.7,13.3,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/23/1978,,,0,0,0,,34.4,17.2,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/24/1978,,,0,0,0,,37.8,18.9,22.2
USC00041779,"CLAREMONT POMONA COL, CA US",9/25/1978,,,0,0,0,,38.3,20,22.8
USC00041779,"CLAREMONT POMONA COL, CA US",9/26/1978,,,0,0,0,,38.9,20,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",9/27/1978,,,0,0,0,,38.3,20.6,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",9/28/1978,,,0,0,0,,36.7,21.1,23.9
USC00041779,"CLAREMONT POMONA COL, CA US",9/29/1978,,,0,0,0,,37.2,20,21.7
USC00041779,"CLAREMONT POMONA COL, CA US",9/30/1978,,,0,0,0,,36.1,16.7,20
USC00041779,"CLAREMONT POMONA COL, CA US",10/1/1978,,,0,0,0,,29.4,15.6,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",10/2/1978,,,0,0,0,,28.3,15.6,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/3/1978,,,0,0,0,,27.2,13.9,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/4/1978,,,0,0,0,,29.4,14.4,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",10/5/1978,,,0,0,0,,28.3,14.4,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/6/1978,,,0,0,0,,26.7,12.8,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",10/7/1978,,,0,0,0,,28.9,13.9,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/8/1978,,,0,0,0,,28.3,13.9,15
USC00041779,"CLAREMONT POMONA COL, CA US",10/9/1978,,,0,0,0,,30.6,14.4,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/10/1978,,,0,0,0,,30.6,14.4,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/11/1978,,,0,0,0,,31.7,15,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/12/1978,,,0,0,0,,32.2,13.9,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/13/1978,,,0,0,0,,32.8,15,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/14/1978,,,0,0,0,,32.8,15,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/15/1978,,,0,0,0,,32.2,16.1,17.2
USC00041779,"CLAREMONT POMONA COL, CA US",10/16/1978,,,0,0,0,,32.2,12.2,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/17/1978,,,0,0,0,,25.6,12.8,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",10/18/1978,,,0,0,0,,24.4,11.1,12.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/19/1978,,,0,0,0,,26.7,12.8,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/20/1978,,,1.8,0,0,,28.9,15.6,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",10/21/1978,,,0,0,0,,21.1,14.4,15
USC00041779,"CLAREMONT POMONA COL, CA US",10/22/1978,,,0,0,0,,22.2,12.2,13.3
USC00041779,"CLAREMONT POMONA COL, CA US",10/23/1978,,,0,0,0,,25.6,12.8,21.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/24/1978,,,0,0,0,,29.4,15,17.8
USC00041779,"CLAREMONT POMONA COL, CA US",10/25/1978,,,0,0,0,,23.9,14.4,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",10/26/1978,,,0,0,0,,21.7,10,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/27/1978,,,0,0,0,,26.1,11.1,11.7
USC00041779,"CLAREMONT POMONA COL, CA US",10/28/1978,,,0,0,0,,28.9,10,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/29/1978,,,0,0,0,,26.7,10,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",10/30/1978,,,0,0,0,,22.8,9.4,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",10/31/1978,,,2,0,0,,15,6.7,12.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/1/1978,,,0,0,0,,20,8.3,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/2/1978,,,0,0,0,,18.9,7.2,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/3/1978,,,0,0,0,,18.9,6.7,11.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/4/1978,,,0,0,0,,26.1,10.6,15.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/5/1978,,,0,0,0,,28.9,11.1,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",11/6/1978,,,0,0,0,,20.6,10,13.9
USC00041779,"CLAREMONT POMONA COL, CA US",11/7/1978,,,0,0,0,,27.8,12.8,16.7
USC00041779,"CLAREMONT POMONA COL, CA US",11/8/1978,,,0,0,0,,29.4,11.7,16.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/9/1978,,,0,0,0,,31.1,8.3,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/10/1978,,,0,0,0,,21.7,10.6,14.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/11/1978,,,16,0,0,,14.4,7.8,7.8
USC00041779,"CLAREMONT POMONA COL, CA US",11/12/1978,,,11.4,0,0,,10,2.8,6.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/13/1978,,,0,0,0,,12.2,2.8,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/14/1978,,,0,0,0,,10,3.9,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/15/1978,,,0,0,0,,14.4,2.8,6.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/16/1978,,,0,0,0,,17.2,3.9,8.9
USC00041779,"CLAREMONT POMONA COL, CA US",11/17/1978,,,0,0,0,,18.3,3.9,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/18/1978,,,0,0,0,,17.8,6.1,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/19/1978,,,0,0,0,,21.1,5.6,10
USC00041779,"CLAREMONT POMONA COL, CA US",11/20/1978,,,0,0,0,,20,5,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/21/1978,,,0,0,0,,18.3,4.4,8.3
USC00041779,"CLAREMONT POMONA COL, CA US",11/22/1978,,,17,0,0,,16.1,4.4,7.8
USC00041779,"CLAREMONT POMONA COL, CA US",11/23/1978,,,1.5,0,0,,13.3,6.1,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",11/24/1978,,,0,0,0,,18.3,8.3,10.6
USC00041779,"CLAREMONT POMONA COL, CA US",11/25/1978,,,0,0,0,,13.9,7.2,8.9
USC00041779,"CLAREMONT POMONA COL, CA US",11/26/1978,,,0,0,0,,15.6,4.4,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/27/1978,,,0,0,0,,15.6,3.9,6.1
USC00041779,"CLAREMONT POMONA COL, CA US",11/28/1978,,,0,0,0,,16.7,3.9,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/29/1978,,,0,0,0,,17.2,5,7.2
USC00041779,"CLAREMONT POMONA COL, CA US",11/30/1978,,,0,0,0,,18.3,6.1,9.4
USC00041779,"CLAREMONT POMONA COL, CA US",12/1/1978,,,0,0,0,,20.6,6.1,8.3
