"Plot Title: 20724107"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724107, SEN S/N: 20724107, LBL: Gertrude (Tranquada Lot))","Coupler Attached (LGR S/N: 20724107, SEN S/N: 20724107)","Host Connected (LGR S/N: 20724107, SEN S/N: 20724107)","Stopped (LGR S/N: 20724107, SEN S/N: 20724107)","End Of File (LGR S/N: 20724107, SEN S/N: 20724107)"
1622,12/06/19 09:15:00 PM,56.577,,,,
1623,12/06/19 09:30:00 PM,56.923,,,,
1624,12/06/19 09:45:00 PM,56.404,,,,
1625,12/06/19 10:00:00 PM,56.057,,,,
1626,12/06/19 10:15:00 PM,55.884,,,,
1627,12/06/19 10:30:00 PM,55.537,,,,
1628,12/06/19 10:45:00 PM,55.537,,,,
1629,12/06/19 11:00:00 PM,55.711,,,,
1630,12/06/19 11:15:00 PM,55.884,,,,
1631,12/06/19 11:30:00 PM,55.884,,,,
1632,12/06/19 11:45:00 PM,55.884,,,,
1633,12/07/19 12:00:00 AM,55.884,,,,
1634,12/07/19 12:15:00 AM,55.711,,,,
1635,12/07/19 12:30:00 AM,55.884,,,,
1636,12/07/19 12:45:00 AM,56.057,,,,
1637,12/07/19 01:00:00 AM,55.711,,,,
1638,12/07/19 01:15:00 AM,55.711,,,,
1639,12/07/19 01:30:00 AM,55.711,,,,
1640,12/07/19 01:45:00 AM,55.711,,,,
1641,12/07/19 02:00:00 AM,55.364,,,,
1642,12/07/19 02:15:00 AM,55.189,,,,
1643,12/07/19 02:30:00 AM,55.364,,,,
1644,12/07/19 02:45:00 AM,55.537,,,,
1645,12/07/19 03:00:00 AM,55.364,,,,
1646,12/07/19 03:15:00 AM,55.364,,,,
1647,12/07/19 03:30:00 AM,55.364,,,,
1648,12/07/19 03:45:00 AM,55.189,,,,
1649,12/07/19 04:00:00 AM,55.189,,,,
1650,12/07/19 04:15:00 AM,55.189,,,,
1651,12/07/19 04:30:00 AM,55.189,,,,
1652,12/07/19 04:45:00 AM,55.017,,,,
1653,12/07/19 05:00:00 AM,55.017,,,,
1654,12/07/19 05:15:00 AM,55.189,,,,
1655,12/07/19 05:30:00 AM,55.189,,,,
1656,12/07/19 05:45:00 AM,55.364,,,,
1657,12/07/19 06:00:00 AM,55.364,,,,
1658,12/07/19 06:15:00 AM,55.364,,,,
1659,12/07/19 06:30:00 AM,55.537,,,,
1660,12/07/19 06:45:00 AM,55.537,,,,
1661,12/07/19 07:00:00 AM,55.711,,,,
1662,12/07/19 07:15:00 AM,55.884,,,,
1663,12/07/19 07:30:00 AM,56.057,,,,
1664,12/07/19 07:45:00 AM,56.404,,,,
1665,12/07/19 08:00:00 AM,56.577,,,,
1666,12/07/19 08:15:00 AM,57.096,,,,
1667,12/07/19 08:30:00 AM,57.268,,,,
1668,12/07/19 08:45:00 AM,57.268,,,,
1669,12/07/19 09:00:00 AM,57.096,,,,
1670,12/07/19 09:15:00 AM,57.785,,,,
1671,12/07/19 09:30:00 AM,59.337,,,,
1672,12/07/19 09:45:00 AM,60.024,,,,
1673,12/07/19 10:00:00 AM,59.851,,,,
1674,12/07/19 10:15:00 AM,61.054,,,,
1675,12/07/19 10:30:00 AM,61.569,,,,
1676,12/07/19 10:45:00 AM,61.912,,,,
1677,12/07/19 11:00:00 AM,61.398,,,,
1678,12/07/19 11:15:00 AM,61.054,,,,
1679,12/07/19 11:30:00 AM,61.912,,,,
1680,12/07/19 11:45:00 AM,61.054,,,,
1681,12/07/19 12:00:00 PM,61.227,,,,
1682,12/07/19 12:15:00 PM,62.083,,,,
1683,12/07/19 12:30:00 PM,62.769,,,,
1684,12/07/19 12:45:00 PM,61.741,,,,
1685,12/07/19 01:00:00 PM,61.741,,,,
1686,12/07/19 01:15:00 PM,62.083,,,,
1687,12/07/19 01:30:00 PM,61.741,,,,
1688,12/07/19 01:45:00 PM,61.569,,,,
1689,12/07/19 02:00:00 PM,61.227,,,,
1690,12/07/19 02:15:00 PM,60.024,,,,
1691,12/07/19 02:30:00 PM,59.508,,,,
1692,12/07/19 02:45:00 PM,59.680,,,,
1693,12/07/19 03:00:00 PM,59.337,,,,
1694,12/07/19 03:15:00 PM,59.337,,,,
1695,12/07/19 03:30:00 PM,58.993,,,,
1696,12/07/19 03:45:00 PM,59.164,,,,
1697,12/07/19 04:00:00 PM,58.993,,,,
1698,12/07/19 04:15:00 PM,58.993,,,,
1699,12/07/19 04:30:00 PM,58.820,,,,
1700,12/07/19 04:45:00 PM,58.476,,,,
1701,12/07/19 05:00:00 PM,57.958,,,,
1702,12/07/19 05:15:00 PM,57.614,,,,
1703,12/07/19 05:30:00 PM,57.441,,,,
1704,12/07/19 05:45:00 PM,57.268,,,,
1705,12/07/19 06:00:00 PM,57.441,,,,
1706,12/07/19 06:15:00 PM,57.441,,,,
1707,12/07/19 06:30:00 PM,57.441,,,,
1708,12/07/19 06:45:00 PM,57.441,,,,
1709,12/07/19 07:00:00 PM,57.441,,,,
1710,12/07/19 07:15:00 PM,58.303,,,,
1711,12/07/19 07:30:00 PM,59.680,,,,
1712,12/07/19 07:45:00 PM,58.820,,,,
1713,12/07/19 08:00:00 PM,58.131,,,,
1714,12/07/19 08:15:00 PM,57.958,,,,
1715,12/07/19 08:30:00 PM,57.958,,,,
1716,12/07/19 08:45:00 PM,57.614,,,,
1717,12/07/19 09:00:00 PM,57.441,,,,
1718,12/07/19 09:15:00 PM,57.441,,,,
1719,12/07/19 09:30:00 PM,57.096,,,,
1720,12/07/19 09:45:00 PM,56.923,,,,
1721,12/07/19 10:00:00 PM,56.923,,,,
1722,12/07/19 10:15:00 PM,56.923,,,,
1723,12/07/19 10:30:00 PM,56.923,,,,
1724,12/07/19 10:45:00 PM,56.923,,,,
1725,12/07/19 11:00:00 PM,56.750,,,,
1726,12/07/19 11:15:00 PM,56.750,,,,
1727,12/07/19 11:30:00 PM,56.750,,,,
1728,12/07/19 11:45:00 PM,56.577,,,,
1729,12/08/19 12:00:00 AM,56.404,,,,
1730,12/08/19 12:15:00 AM,56.230,,,,
1731,12/08/19 12:30:00 AM,56.057,,,,
1732,12/08/19 12:45:00 AM,56.057,,,,
1733,12/08/19 01:00:00 AM,56.057,,,,
1734,12/08/19 01:15:00 AM,56.057,,,,
1735,12/08/19 01:30:00 AM,56.230,,,,
1736,12/08/19 01:45:00 AM,56.057,,,,
1737,12/08/19 02:00:00 AM,55.884,,,,
1738,12/08/19 02:15:00 AM,55.537,,,,
1739,12/08/19 02:30:00 AM,55.537,,,,
1740,12/08/19 02:45:00 AM,55.537,,,,
1741,12/08/19 03:00:00 AM,55.364,,,,
1742,12/08/19 03:15:00 AM,55.189,,,,
1743,12/08/19 03:30:00 AM,55.189,,,,
1744,12/08/19 03:45:00 AM,55.364,,,,
1745,12/08/19 04:00:00 AM,55.364,,,,
1746,12/08/19 04:15:00 AM,55.189,,,,
1747,12/08/19 04:30:00 AM,54.842,,,,
1748,12/08/19 04:45:00 AM,54.495,,,,
1749,12/08/19 05:00:00 AM,54.669,,,,
1750,12/08/19 05:15:00 AM,54.842,,,,
1751,12/08/19 05:30:00 AM,54.669,,,,
1752,12/08/19 05:45:00 AM,54.669,,,,
1753,12/08/19 06:00:00 AM,54.669,,,,
1754,12/08/19 06:15:00 AM,54.495,,,,
1755,12/08/19 06:30:00 AM,54.495,,,,
1756,12/08/19 06:45:00 AM,54.495,,,,
1757,12/08/19 07:00:00 AM,54.322,,,,
1758,12/08/19 07:15:00 AM,54.322,,,,
1759,12/08/19 07:30:00 AM,54.669,,,,
1760,12/08/19 07:45:00 AM,55.189,,,,
1761,12/08/19 08:00:00 AM,55.364,,,,
1762,12/08/19 08:15:00 AM,55.884,,,,
1763,12/08/19 08:30:00 AM,56.577,,,,
1764,12/08/19 08:45:00 AM,56.923,,,,
1765,12/08/19 09:00:00 AM,57.785,,,,
1766,12/08/19 09:15:00 AM,58.131,,,,
1767,12/08/19 09:30:00 AM,57.958,,,,
1768,12/08/19 09:45:00 AM,57.785,,,,
1769,12/08/19 10:00:00 AM,57.785,,,,
1770,12/08/19 10:15:00 AM,58.131,,,,
1771,12/08/19 10:30:00 AM,57.958,,,,
1772,12/08/19 10:45:00 AM,60.024,,,,
1773,12/08/19 11:00:00 AM,59.508,,,,
1774,12/08/19 11:15:00 AM,58.303,,,,
1775,12/08/19 11:30:00 AM,58.647,,,,
1776,12/08/19 11:45:00 AM,59.508,,,,
1777,12/08/19 12:00:00 PM,60.368,,,,
1778,12/08/19 12:15:00 PM,59.164,,,,
1779,12/08/19 12:30:00 PM,58.303,,,,
1780,12/08/19 12:45:00 PM,58.993,,,,
1781,12/08/19 01:00:00 PM,58.647,,,,
1782,12/08/19 01:15:00 PM,59.508,,,,
1783,12/08/19 01:30:00 PM,58.131,,,,
1784,12/08/19 01:45:00 PM,57.096,,,,
1785,12/08/19 02:00:00 PM,56.230,,,,
1786,12/08/19 02:15:00 PM,56.750,,,,
1787,12/08/19 02:30:00 PM,57.096,,,,
1788,12/08/19 02:45:00 PM,57.096,,,,
1789,12/08/19 03:00:00 PM,56.577,,,,
1790,12/08/19 03:15:00 PM,57.441,,,,
1791,12/08/19 03:30:00 PM,57.614,,,,
1792,12/08/19 03:45:00 PM,56.750,,,,
1793,12/08/19 04:00:00 PM,56.230,,,,
1794,12/08/19 04:15:00 PM,56.230,,,,
1795,12/08/19 04:30:00 PM,55.884,,,,
1796,12/08/19 04:45:00 PM,55.711,,,,
1797,12/08/19 05:00:00 PM,55.711,,,,
1798,12/08/19 05:15:00 PM,55.364,,,,
1799,12/08/19 05:30:00 PM,55.189,,,,
1800,12/08/19 05:45:00 PM,54.842,,,,
1801,12/08/19 06:00:00 PM,54.669,,,,
1802,12/08/19 06:15:00 PM,53.973,,,,
1803,12/08/19 06:30:00 PM,53.274,,,,
1804,12/08/19 06:45:00 PM,52.925,,,,
1805,12/08/19 07:00:00 PM,52.925,,,,
1806,12/08/19 07:15:00 PM,53.449,,,,
1807,12/08/19 07:30:00 PM,53.623,,,,
1808,12/08/19 07:45:00 PM,53.274,,,,
1809,12/08/19 08:00:00 PM,52.925,,,,
1810,12/08/19 08:15:00 PM,53.449,,,,
1811,12/08/19 08:30:00 PM,53.623,,,,
1812,12/08/19 08:45:00 PM,53.798,,,,
1813,12/08/19 09:00:00 PM,53.623,,,,
1814,12/08/19 09:15:00 PM,53.274,,,,
1815,12/08/19 09:30:00 PM,52.750,,,,
1816,12/08/19 09:45:00 PM,52.225,,,,
1817,12/08/19 10:00:00 PM,52.576,,,,
1818,12/08/19 10:15:00 PM,52.576,,,,
1819,12/08/19 10:30:00 PM,52.750,,,,
1820,12/08/19 10:45:00 PM,52.750,,,,
1821,12/08/19 11:00:00 PM,52.750,,,,
1822,12/08/19 11:15:00 PM,52.225,,,,
1823,12/08/19 11:30:00 PM,51.346,,,,
1824,12/08/19 11:45:00 PM,51.172,,,,
1825,12/09/19 12:00:00 AM,50.643,,,,
1826,12/09/19 12:15:00 AM,49.937,,,,
1827,12/09/19 12:30:00 AM,49.759,,,,
1828,12/09/19 12:45:00 AM,49.404,,,,
1829,12/09/19 01:00:00 AM,48.871,,,,
1830,12/09/19 01:15:00 AM,48.339,,,,
1831,12/09/19 01:30:00 AM,47.624,,,,
1832,12/09/19 01:45:00 AM,47.446,,,,
1833,12/09/19 02:00:00 AM,47.266,,,,
1834,12/09/19 02:15:00 AM,46.548,,,,
1835,12/09/19 02:30:00 AM,46.188,,,,
1836,12/09/19 02:45:00 AM,46.008,,,,
1837,12/09/19 03:00:00 AM,45.648,,,,
1838,12/09/19 03:15:00 AM,45.648,,,,
1839,12/09/19 03:30:00 AM,45.466,,,,
1840,12/09/19 03:45:00 AM,45.104,,,,
1841,12/09/19 04:00:00 AM,45.104,,,,
1842,12/09/19 04:15:00 AM,45.466,,,,
1843,12/09/19 04:30:00 AM,46.008,,,,
1844,12/09/19 04:45:00 AM,46.728,,,,
1845,12/09/19 05:00:00 AM,47.802,,,,
1846,12/09/19 05:15:00 AM,49.404,,,,
1847,12/09/19 05:30:00 AM,49.050,,,,
1848,12/09/19 05:45:00 AM,49.050,,,,
1849,12/09/19 06:00:00 AM,48.871,,,,
1850,12/09/19 06:15:00 AM,48.871,,,,
1851,12/09/19 06:30:00 AM,48.871,,,,
1852,12/09/19 06:45:00 AM,48.695,,,,
1853,12/09/19 07:00:00 AM,48.695,,,,
1854,12/09/19 07:15:00 AM,48.871,,,,
1855,12/09/19 07:30:00 AM,48.695,,,,
1856,12/09/19 07:45:00 AM,49.050,,,,
1857,12/09/19 08:00:00 AM,49.050,,,,
1858,12/09/19 08:15:00 AM,48.871,,,,
1859,12/09/19 08:30:00 AM,49.937,,,,
1860,12/09/19 08:45:00 AM,51.172,,,,
1861,12/09/19 09:00:00 AM,52.401,,,,
1862,12/09/19 09:15:00 AM,52.925,,,,
1863,12/09/19 09:30:00 AM,53.449,,,,
1864,12/09/19 09:45:00 AM,54.495,,,,
1865,12/09/19 10:00:00 AM,54.669,,,,
1866,12/09/19 10:15:00 AM,55.364,,,,
1867,12/09/19 10:30:00 AM,55.711,,,,
1868,12/09/19 10:45:00 AM,55.884,,,,
1869,12/09/19 11:00:00 AM,56.577,,,,
1870,12/09/19 11:15:00 AM,66.366,,,,
1871,12/09/19 11:30:00 AM,69.449,,,,
1872,12/09/19 11:45:00 AM,69.964,,,,
1873,12/09/19 12:00:00 PM,76.181,,,,
1874,12/09/19 12:15:00 PM,76.876,,,,
1875,12/09/19 12:30:00 PM,77.225,,,,
1876,12/09/19 12:45:00 PM,77.400,,,,
1877,12/09/19 01:00:00 PM,78.274,,,,
1878,12/09/19 01:15:00 PM,78.975,,,,
1879,12/09/19 01:27:07 PM,,Logged,,,
1880,12/09/19 01:27:18 PM,,,Logged,,
1881,12/09/19 01:27:25 PM,,,,Logged,Logged
