"Plot Title: 20724110"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724110, SEN S/N: 20724110, LBL: Gwen (SCC Parking Lot))","Host Connected (LGR S/N: 20724110, SEN S/N: 20724110)","Coupler Attached (LGR S/N: 20724110, SEN S/N: 20724110)","Stopped (LGR S/N: 20724110, SEN S/N: 20724110)","End Of File (LGR S/N: 20724110, SEN S/N: 20724110)"
1622,12/06/19 09:15:00 PM,56.230,,,,
1623,12/06/19 09:30:00 PM,56.577,,,,
1624,12/06/19 09:45:00 PM,56.577,,,,
1625,12/06/19 10:00:00 PM,56.230,,,,
1626,12/06/19 10:15:00 PM,56.230,,,,
1627,12/06/19 10:30:00 PM,56.230,,,,
1628,12/06/19 10:45:00 PM,55.884,,,,
1629,12/06/19 11:00:00 PM,56.057,,,,
1630,12/06/19 11:15:00 PM,56.230,,,,
1631,12/06/19 11:30:00 PM,56.577,,,,
1632,12/06/19 11:45:00 PM,56.404,,,,
1633,12/07/19 12:00:00 AM,56.230,,,,
1634,12/07/19 12:15:00 AM,56.057,,,,
1635,12/07/19 12:30:00 AM,56.230,,,,
1636,12/07/19 12:45:00 AM,56.230,,,,
1637,12/07/19 01:00:00 AM,56.057,,,,
1638,12/07/19 01:15:00 AM,56.057,,,,
1639,12/07/19 01:30:00 AM,56.057,,,,
1640,12/07/19 01:45:00 AM,55.884,,,,
1641,12/07/19 02:00:00 AM,55.711,,,,
1642,12/07/19 02:15:00 AM,55.537,,,,
1643,12/07/19 02:30:00 AM,55.711,,,,
1644,12/07/19 02:45:00 AM,55.884,,,,
1645,12/07/19 03:00:00 AM,55.884,,,,
1646,12/07/19 03:15:00 AM,56.057,,,,
1647,12/07/19 03:30:00 AM,56.230,,,,
1648,12/07/19 03:45:00 AM,56.057,,,,
1649,12/07/19 04:00:00 AM,55.711,,,,
1650,12/07/19 04:15:00 AM,55.711,,,,
1651,12/07/19 04:30:00 AM,55.711,,,,
1652,12/07/19 04:45:00 AM,55.537,,,,
1653,12/07/19 05:00:00 AM,55.537,,,,
1654,12/07/19 05:15:00 AM,55.711,,,,
1655,12/07/19 05:30:00 AM,55.711,,,,
1656,12/07/19 05:45:00 AM,55.537,,,,
1657,12/07/19 06:00:00 AM,55.537,,,,
1658,12/07/19 06:15:00 AM,55.711,,,,
1659,12/07/19 06:30:00 AM,55.884,,,,
1660,12/07/19 06:45:00 AM,56.057,,,,
1661,12/07/19 07:00:00 AM,56.057,,,,
1662,12/07/19 07:15:00 AM,56.404,,,,
1663,12/07/19 07:30:00 AM,56.577,,,,
1664,12/07/19 07:45:00 AM,56.750,,,,
1665,12/07/19 08:00:00 AM,57.096,,,,
1666,12/07/19 08:15:00 AM,57.441,,,,
1667,12/07/19 08:30:00 AM,57.785,,,,
1668,12/07/19 08:45:00 AM,57.785,,,,
1669,12/07/19 09:00:00 AM,57.958,,,,
1670,12/07/19 09:15:00 AM,58.647,,,,
1671,12/07/19 09:30:00 AM,60.195,,,,
1672,12/07/19 09:45:00 AM,60.883,,,,
1673,12/07/19 10:00:00 AM,61.227,,,,
1674,12/07/19 10:15:00 AM,61.912,,,,
1675,12/07/19 10:30:00 AM,62.254,,,,
1676,12/07/19 10:45:00 AM,62.940,,,,
1677,12/07/19 11:00:00 AM,62.083,,,,
1678,12/07/19 11:15:00 AM,61.569,,,,
1679,12/07/19 11:30:00 AM,62.083,,,,
1680,12/07/19 11:45:00 AM,61.398,,,,
1681,12/07/19 12:00:00 PM,61.227,,,,
1682,12/07/19 12:15:00 PM,64.310,,,,
1683,12/07/19 12:30:00 PM,62.940,,,,
1684,12/07/19 12:45:00 PM,61.912,,,,
1685,12/07/19 01:00:00 PM,61.741,,,,
1686,12/07/19 01:15:00 PM,62.254,,,,
1687,12/07/19 01:30:00 PM,61.741,,,,
1688,12/07/19 01:45:00 PM,61.741,,,,
1689,12/07/19 02:00:00 PM,62.083,,,,
1690,12/07/19 02:15:00 PM,60.539,,,,
1691,12/07/19 02:30:00 PM,60.195,,,,
1692,12/07/19 02:45:00 PM,66.879,,,,
1693,12/07/19 03:00:00 PM,74.098,,,,
1694,12/07/19 03:15:00 PM,74.964,,,,
1695,12/07/19 03:30:00 PM,75.312,,,,
1696,12/07/19 03:45:00 PM,75.312,,,,
1697,12/07/19 04:00:00 PM,75.312,,,,
1698,12/07/19 04:15:00 PM,75.832,,,,
1699,12/07/19 04:30:00 PM,76.181,,,,
1700,12/07/19 04:45:00 PM,76.528,,,,
1701,12/07/19 05:00:00 PM,76.703,,,,
1702,12/07/19 05:15:00 PM,76.876,,,,
1703,12/07/19 05:30:00 PM,76.876,,,,
1704,12/07/19 05:45:00 PM,76.703,,,,
1705,12/07/19 06:00:00 PM,76.703,,,,
1706,12/07/19 06:15:00 PM,75.832,,,,
1707,12/07/19 06:30:00 PM,74.964,,,,
1708,12/07/19 06:45:00 PM,74.271,,,,
1709,12/07/19 07:00:00 PM,74.791,,,,
1710,12/07/19 07:15:00 PM,75.312,,,,
1711,12/07/19 07:30:00 PM,75.659,,,,
1712,12/07/19 07:45:00 PM,75.832,,,,
1713,12/07/19 08:00:00 PM,76.006,,,,
1714,12/07/19 08:15:00 PM,76.181,,,,
1715,12/07/19 08:30:00 PM,76.181,,,,
1716,12/07/19 08:45:00 PM,76.354,,,,
1717,12/07/19 09:00:00 PM,76.354,,,,
1718,12/07/19 09:15:00 PM,76.528,,,,
1719,12/07/19 09:30:00 PM,76.528,,,,
1720,12/07/19 09:45:00 PM,76.528,,,,
1721,12/07/19 10:00:00 PM,76.528,,,,
1722,12/07/19 10:15:00 PM,76.528,,,,
1723,12/07/19 10:30:00 PM,76.528,,,,
1724,12/07/19 10:45:00 PM,76.528,,,,
1725,12/07/19 11:00:00 PM,76.528,,,,
1726,12/07/19 11:15:00 PM,76.528,,,,
1727,12/07/19 11:30:00 PM,76.528,,,,
1728,12/07/19 11:45:00 PM,76.528,,,,
1729,12/08/19 12:00:00 AM,76.528,,,,
1730,12/08/19 12:15:00 AM,76.354,,,,
1731,12/08/19 12:30:00 AM,76.354,,,,
1732,12/08/19 12:45:00 AM,76.354,,,,
1733,12/08/19 01:00:00 AM,76.354,,,,
1734,12/08/19 01:15:00 AM,76.354,,,,
1735,12/08/19 01:30:00 AM,76.354,,,,
1736,12/08/19 01:45:00 AM,76.354,,,,
1737,12/08/19 02:00:00 AM,76.354,,,,
1738,12/08/19 02:15:00 AM,76.354,,,,
1739,12/08/19 02:30:00 AM,76.354,,,,
1740,12/08/19 02:45:00 AM,76.354,,,,
1741,12/08/19 03:00:00 AM,76.354,,,,
1742,12/08/19 03:15:00 AM,76.354,,,,
1743,12/08/19 03:30:00 AM,76.354,,,,
1744,12/08/19 03:45:00 AM,76.354,,,,
1745,12/08/19 04:00:00 AM,76.354,,,,
1746,12/08/19 04:15:00 AM,76.354,,,,
1747,12/08/19 04:30:00 AM,76.354,,,,
1748,12/08/19 04:45:00 AM,76.354,,,,
1749,12/08/19 05:00:00 AM,76.354,,,,
1750,12/08/19 05:15:00 AM,76.354,,,,
1751,12/08/19 05:30:00 AM,76.354,,,,
1752,12/08/19 05:45:00 AM,76.354,,,,
1753,12/08/19 06:00:00 AM,76.354,,,,
1754,12/08/19 06:15:00 AM,76.354,,,,
1755,12/08/19 06:30:00 AM,76.354,,,,
1756,12/08/19 06:45:00 AM,76.354,,,,
1757,12/08/19 07:00:00 AM,76.354,,,,
1758,12/08/19 07:15:00 AM,76.354,,,,
1759,12/08/19 07:30:00 AM,76.354,,,,
1760,12/08/19 07:45:00 AM,76.354,,,,
1761,12/08/19 08:00:00 AM,76.354,,,,
1762,12/08/19 08:15:00 AM,76.006,,,,
1763,12/08/19 08:30:00 AM,75.832,,,,
1764,12/08/19 08:45:00 AM,75.832,,,,
1765,12/08/19 09:00:00 AM,75.832,,,,
1766,12/08/19 09:15:00 AM,75.832,,,,
1767,12/08/19 09:30:00 AM,75.832,,,,
1768,12/08/19 09:45:00 AM,75.832,,,,
1769,12/08/19 10:00:00 AM,75.832,,,,
1770,12/08/19 10:15:00 AM,75.832,,,,
1771,12/08/19 10:30:00 AM,75.659,,,,
1772,12/08/19 10:45:00 AM,75.659,,,,
1773,12/08/19 11:00:00 AM,75.832,,,,
1774,12/08/19 11:15:00 AM,76.006,,,,
1775,12/08/19 11:30:00 AM,76.354,,,,
1776,12/08/19 11:45:00 AM,76.528,,,,
1777,12/08/19 12:00:00 PM,76.528,,,,
1778,12/08/19 12:15:00 PM,76.703,,,,
1779,12/08/19 12:30:00 PM,76.703,,,,
1780,12/08/19 12:45:00 PM,76.876,,,,
1781,12/08/19 01:00:00 PM,76.354,,,,
1782,12/08/19 01:15:00 PM,76.181,,,,
1783,12/08/19 01:30:00 PM,76.006,,,,
1784,12/08/19 01:45:00 PM,76.006,,,,
1785,12/08/19 02:00:00 PM,76.006,,,,
1786,12/08/19 02:15:00 PM,76.006,,,,
1787,12/08/19 02:30:00 PM,76.181,,,,
1788,12/08/19 02:45:00 PM,76.876,,,,
1789,12/08/19 03:00:00 PM,77.225,,,,
1790,12/08/19 03:15:00 PM,77.574,,,,
1791,12/08/19 03:30:00 PM,77.749,,,,
1792,12/08/19 03:45:00 PM,77.923,,,,
1793,12/08/19 04:00:00 PM,78.098,,,,
1794,12/08/19 04:15:00 PM,78.449,,,,
1795,12/08/19 04:30:00 PM,78.624,,,,
1796,12/08/19 04:45:00 PM,78.624,,,,
1797,12/08/19 05:00:00 PM,78.800,,,,
1798,12/08/19 05:15:00 PM,78.975,,,,
1799,12/08/19 05:30:00 PM,79.326,,,,
1800,12/08/19 05:45:00 PM,78.449,,,,
1801,12/08/19 06:00:00 PM,77.923,,,,
1802,12/08/19 06:15:00 PM,78.098,,,,
1803,12/08/19 06:30:00 PM,77.923,,,,
1804,12/08/19 06:45:00 PM,77.574,,,,
1805,12/08/19 07:00:00 PM,77.400,,,,
1806,12/08/19 07:15:00 PM,77.400,,,,
1807,12/08/19 07:30:00 PM,76.876,,,,
1808,12/08/19 07:45:00 PM,76.354,,,,
1809,12/08/19 08:00:00 PM,76.181,,,,
1810,12/08/19 08:15:00 PM,76.181,,,,
1811,12/08/19 08:30:00 PM,76.354,,,,
1812,12/08/19 08:45:00 PM,76.528,,,,
1813,12/08/19 09:00:00 PM,76.528,,,,
1814,12/08/19 09:15:00 PM,76.528,,,,
1815,12/08/19 09:30:00 PM,76.703,,,,
1816,12/08/19 09:45:00 PM,76.703,,,,
1817,12/08/19 10:00:00 PM,76.703,,,,
1818,12/08/19 10:15:00 PM,76.703,,,,
1819,12/08/19 10:30:00 PM,76.703,,,,
1820,12/08/19 10:45:00 PM,76.703,,,,
1821,12/08/19 11:00:00 PM,76.703,,,,
1822,12/08/19 11:15:00 PM,76.703,,,,
1823,12/08/19 11:30:00 PM,76.876,,,,
1824,12/08/19 11:45:00 PM,76.703,,,,
1825,12/09/19 12:00:00 AM,76.703,,,,
1826,12/09/19 12:15:00 AM,76.876,,,,
1827,12/09/19 12:30:00 AM,76.876,,,,
1828,12/09/19 12:45:00 AM,76.876,,,,
1829,12/09/19 01:00:00 AM,76.876,,,,
1830,12/09/19 01:15:00 AM,76.876,,,,
1831,12/09/19 01:30:00 AM,76.876,,,,
1832,12/09/19 01:45:00 AM,76.876,,,,
1833,12/09/19 02:00:00 AM,76.876,,,,
1834,12/09/19 02:15:00 AM,76.876,,,,
1835,12/09/19 02:30:00 AM,76.876,,,,
1836,12/09/19 02:45:00 AM,76.703,,,,
1837,12/09/19 03:00:00 AM,76.703,,,,
1838,12/09/19 03:15:00 AM,76.703,,,,
1839,12/09/19 03:30:00 AM,76.703,,,,
1840,12/09/19 03:45:00 AM,76.703,,,,
1841,12/09/19 04:00:00 AM,76.703,,,,
1842,12/09/19 04:15:00 AM,76.703,,,,
1843,12/09/19 04:30:00 AM,76.528,,,,
1844,12/09/19 04:45:00 AM,76.703,,,,
1845,12/09/19 05:00:00 AM,76.703,,,,
1846,12/09/19 05:15:00 AM,76.876,,,,
1847,12/09/19 05:30:00 AM,76.876,,,,
1848,12/09/19 05:45:00 AM,77.050,,,,
1849,12/09/19 06:00:00 AM,77.225,,,,
1850,12/09/19 06:15:00 AM,77.400,,,,
1851,12/09/19 06:30:00 AM,77.574,,,,
1852,12/09/19 06:45:00 AM,77.749,,,,
1853,12/09/19 07:00:00 AM,77.749,,,,
1854,12/09/19 07:15:00 AM,77.749,,,,
1855,12/09/19 07:30:00 AM,77.574,,,,
1856,12/09/19 07:45:00 AM,77.050,,,,
1857,12/09/19 08:00:00 AM,76.703,,,,
1858,12/09/19 08:15:00 AM,76.528,,,,
1859,12/09/19 08:30:00 AM,76.528,,,,
1860,12/09/19 08:45:00 AM,76.528,,,,
1861,12/09/19 09:00:00 AM,76.354,,,,
1862,12/09/19 09:03:17 AM,,Logged,,,
1863,12/09/19 09:03:18 AM,,,Logged,,
1864,12/09/19 09:03:23 AM,,,,Logged,Logged
