"Plot Title: 20724106"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724106, SEN S/N: 20724106, LBL: Gandalf (Walker Beach))","Coupler Attached (LGR S/N: 20724106, SEN S/N: 20724106)","Host Connected (LGR S/N: 20724106, SEN S/N: 20724106)","Stopped (LGR S/N: 20724106, SEN S/N: 20724106)","End Of File (LGR S/N: 20724106, SEN S/N: 20724106)"
1622,12/06/19 09:15:00 PM,68.248,,,,
1623,12/06/19 09:30:00 PM,68.077,,,,
1624,12/06/19 09:45:00 PM,68.077,,,,
1625,12/06/19 10:00:00 PM,68.077,,,,
1626,12/06/19 10:15:00 PM,67.906,,,,
1627,12/06/19 10:30:00 PM,67.906,,,,
1628,12/06/19 10:45:00 PM,68.077,,,,
1629,12/06/19 11:00:00 PM,68.077,,,,
1630,12/06/19 11:15:00 PM,68.077,,,,
1631,12/06/19 11:30:00 PM,68.077,,,,
1632,12/06/19 11:45:00 PM,68.077,,,,
1633,12/07/19 12:00:00 AM,68.077,,,,
1634,12/07/19 12:15:00 AM,68.077,,,,
1635,12/07/19 12:30:00 AM,67.906,,,,
1636,12/07/19 12:45:00 AM,67.906,,,,
1637,12/07/19 01:00:00 AM,67.906,,,,
1638,12/07/19 01:15:00 AM,67.906,,,,
1639,12/07/19 01:30:00 AM,67.906,,,,
1640,12/07/19 01:45:00 AM,67.906,,,,
1641,12/07/19 02:00:00 AM,67.906,,,,
1642,12/07/19 02:15:00 AM,67.906,,,,
1643,12/07/19 02:30:00 AM,67.735,,,,
1644,12/07/19 02:45:00 AM,67.735,,,,
1645,12/07/19 03:00:00 AM,67.735,,,,
1646,12/07/19 03:15:00 AM,67.735,,,,
1647,12/07/19 03:30:00 AM,67.735,,,,
1648,12/07/19 03:45:00 AM,67.735,,,,
1649,12/07/19 04:00:00 AM,67.735,,,,
1650,12/07/19 04:15:00 AM,67.735,,,,
1651,12/07/19 04:30:00 AM,67.735,,,,
1652,12/07/19 04:45:00 AM,67.735,,,,
1653,12/07/19 05:00:00 AM,67.564,,,,
1654,12/07/19 05:15:00 AM,67.564,,,,
1655,12/07/19 05:30:00 AM,67.564,,,,
1656,12/07/19 05:45:00 AM,67.564,,,,
1657,12/07/19 06:00:00 AM,67.564,,,,
1658,12/07/19 06:15:00 AM,67.564,,,,
1659,12/07/19 06:30:00 AM,67.564,,,,
1660,12/07/19 06:45:00 AM,67.564,,,,
1661,12/07/19 07:00:00 AM,67.564,,,,
1662,12/07/19 07:15:00 AM,67.564,,,,
1663,12/07/19 07:30:00 AM,67.564,,,,
1664,12/07/19 07:45:00 AM,67.564,,,,
1665,12/07/19 08:00:00 AM,67.564,,,,
1666,12/07/19 08:15:00 AM,67.564,,,,
1667,12/07/19 08:30:00 AM,67.564,,,,
1668,12/07/19 08:45:00 AM,67.735,,,,
1669,12/07/19 09:00:00 AM,67.735,,,,
1670,12/07/19 09:15:00 AM,67.735,,,,
1671,12/07/19 09:30:00 AM,67.735,,,,
1672,12/07/19 09:45:00 AM,67.906,,,,
1673,12/07/19 10:00:00 AM,67.906,,,,
1674,12/07/19 10:15:00 AM,67.906,,,,
1675,12/07/19 10:30:00 AM,68.077,,,,
1676,12/07/19 10:45:00 AM,68.077,,,,
1677,12/07/19 11:00:00 AM,68.077,,,,
1678,12/07/19 11:15:00 AM,68.248,,,,
1679,12/07/19 11:30:00 AM,68.248,,,,
1680,12/07/19 11:45:00 AM,68.248,,,,
1681,12/07/19 12:00:00 PM,68.248,,,,
1682,12/07/19 12:15:00 PM,68.421,,,,
1683,12/07/19 12:30:00 PM,68.421,,,,
1684,12/07/19 12:45:00 PM,68.592,,,,
1685,12/07/19 01:00:00 PM,68.592,,,,
1686,12/07/19 01:15:00 PM,68.592,,,,
1687,12/07/19 01:30:00 PM,68.592,,,,
1688,12/07/19 01:45:00 PM,68.592,,,,
1689,12/07/19 02:00:00 PM,68.763,,,,
1690,12/07/19 02:15:00 PM,68.763,,,,
1691,12/07/19 02:30:00 PM,68.763,,,,
1692,12/07/19 02:45:00 PM,68.763,,,,
1693,12/07/19 03:00:00 PM,68.763,,,,
1694,12/07/19 03:15:00 PM,68.763,,,,
1695,12/07/19 03:30:00 PM,68.763,,,,
1696,12/07/19 03:45:00 PM,68.763,,,,
1697,12/07/19 04:00:00 PM,68.934,,,,
1698,12/07/19 04:15:00 PM,68.763,,,,
1699,12/07/19 04:30:00 PM,68.763,,,,
1700,12/07/19 04:45:00 PM,68.763,,,,
1701,12/07/19 05:00:00 PM,68.763,,,,
1702,12/07/19 05:15:00 PM,68.592,,,,
1703,12/07/19 05:30:00 PM,68.592,,,,
1704,12/07/19 05:45:00 PM,68.592,,,,
1705,12/07/19 06:00:00 PM,68.592,,,,
1706,12/07/19 06:15:00 PM,68.592,,,,
1707,12/07/19 06:30:00 PM,68.592,,,,
1708,12/07/19 06:45:00 PM,68.592,,,,
1709,12/07/19 07:00:00 PM,68.421,,,,
1710,12/07/19 07:15:00 PM,68.592,,,,
1711,12/07/19 07:30:00 PM,68.592,,,,
1712,12/07/19 07:45:00 PM,68.592,,,,
1713,12/07/19 08:00:00 PM,68.592,,,,
1714,12/07/19 08:15:00 PM,68.592,,,,
1715,12/07/19 08:30:00 PM,68.592,,,,
1716,12/07/19 08:45:00 PM,68.592,,,,
1717,12/07/19 09:00:00 PM,68.592,,,,
1718,12/07/19 09:15:00 PM,68.421,,,,
1719,12/07/19 09:30:00 PM,68.592,,,,
1720,12/07/19 09:45:00 PM,68.592,,,,
1721,12/07/19 10:00:00 PM,68.592,,,,
1722,12/07/19 10:15:00 PM,68.592,,,,
1723,12/07/19 10:30:00 PM,68.592,,,,
1724,12/07/19 10:45:00 PM,68.592,,,,
1725,12/07/19 11:00:00 PM,68.592,,,,
1726,12/07/19 11:15:00 PM,68.592,,,,
1727,12/07/19 11:30:00 PM,68.592,,,,
1728,12/07/19 11:45:00 PM,68.592,,,,
1729,12/08/19 12:00:00 AM,68.592,,,,
1730,12/08/19 12:15:00 AM,68.592,,,,
1731,12/08/19 12:30:00 AM,68.421,,,,
1732,12/08/19 12:45:00 AM,68.421,,,,
1733,12/08/19 01:00:00 AM,68.421,,,,
1734,12/08/19 01:15:00 AM,68.421,,,,
1735,12/08/19 01:30:00 AM,68.248,,,,
1736,12/08/19 01:45:00 AM,68.248,,,,
1737,12/08/19 02:00:00 AM,68.248,,,,
1738,12/08/19 02:15:00 AM,68.248,,,,
1739,12/08/19 02:30:00 AM,68.248,,,,
1740,12/08/19 02:45:00 AM,68.077,,,,
1741,12/08/19 03:00:00 AM,68.077,,,,
1742,12/08/19 03:15:00 AM,68.077,,,,
1743,12/08/19 03:30:00 AM,68.077,,,,
1744,12/08/19 03:45:00 AM,68.077,,,,
1745,12/08/19 04:00:00 AM,68.077,,,,
1746,12/08/19 04:15:00 AM,67.906,,,,
1747,12/08/19 04:30:00 AM,67.906,,,,
1748,12/08/19 04:45:00 AM,67.906,,,,
1749,12/08/19 05:00:00 AM,67.906,,,,
1750,12/08/19 05:15:00 AM,67.906,,,,
1751,12/08/19 05:30:00 AM,67.906,,,,
1752,12/08/19 05:45:00 AM,67.906,,,,
1753,12/08/19 06:00:00 AM,67.735,,,,
1754,12/08/19 06:15:00 AM,67.735,,,,
1755,12/08/19 06:30:00 AM,67.735,,,,
1756,12/08/19 06:45:00 AM,67.735,,,,
1757,12/08/19 07:00:00 AM,67.735,,,,
1758,12/08/19 07:15:00 AM,67.735,,,,
1759,12/08/19 07:30:00 AM,67.564,,,,
1760,12/08/19 07:45:00 AM,67.735,,,,
1761,12/08/19 08:00:00 AM,67.735,,,,
1762,12/08/19 08:15:00 AM,67.735,,,,
1763,12/08/19 08:30:00 AM,67.735,,,,
1764,12/08/19 08:45:00 AM,67.735,,,,
1765,12/08/19 09:00:00 AM,67.735,,,,
1766,12/08/19 09:15:00 AM,67.735,,,,
1767,12/08/19 09:30:00 AM,67.735,,,,
1768,12/08/19 09:45:00 AM,67.906,,,,
1769,12/08/19 10:00:00 AM,67.906,,,,
1770,12/08/19 10:15:00 AM,67.906,,,,
1771,12/08/19 10:30:00 AM,67.906,,,,
1772,12/08/19 10:45:00 AM,68.077,,,,
1773,12/08/19 11:00:00 AM,68.077,,,,
1774,12/08/19 11:15:00 AM,68.248,,,,
1775,12/08/19 11:30:00 AM,68.248,,,,
1776,12/08/19 11:45:00 AM,68.248,,,,
1777,12/08/19 12:00:00 PM,68.421,,,,
1778,12/08/19 12:15:00 PM,68.421,,,,
1779,12/08/19 12:30:00 PM,68.421,,,,
1780,12/08/19 12:45:00 PM,68.421,,,,
1781,12/08/19 01:00:00 PM,68.421,,,,
1782,12/08/19 01:15:00 PM,68.421,,,,
1783,12/08/19 01:30:00 PM,68.248,,,,
1784,12/08/19 01:45:00 PM,68.248,,,,
1785,12/08/19 02:00:00 PM,68.248,,,,
1786,12/08/19 02:15:00 PM,68.248,,,,
1787,12/08/19 02:30:00 PM,68.421,,,,
1788,12/08/19 02:45:00 PM,68.421,,,,
1789,12/08/19 03:00:00 PM,68.421,,,,
1790,12/08/19 03:15:00 PM,68.421,,,,
1791,12/08/19 03:30:00 PM,68.248,,,,
1792,12/08/19 03:45:00 PM,68.248,,,,
1793,12/08/19 04:00:00 PM,68.248,,,,
1794,12/08/19 04:15:00 PM,68.248,,,,
1795,12/08/19 04:30:00 PM,68.248,,,,
1796,12/08/19 04:45:00 PM,68.248,,,,
1797,12/08/19 05:00:00 PM,68.248,,,,
1798,12/08/19 05:15:00 PM,68.248,,,,
1799,12/08/19 05:30:00 PM,68.248,,,,
1800,12/08/19 05:45:00 PM,68.248,,,,
1801,12/08/19 06:00:00 PM,68.248,,,,
1802,12/08/19 06:15:00 PM,68.248,,,,
1803,12/08/19 06:30:00 PM,68.248,,,,
1804,12/08/19 06:45:00 PM,68.248,,,,
1805,12/08/19 07:00:00 PM,68.077,,,,
1806,12/08/19 07:15:00 PM,68.077,,,,
1807,12/08/19 07:30:00 PM,68.248,,,,
1808,12/08/19 07:45:00 PM,68.248,,,,
1809,12/08/19 08:00:00 PM,68.077,,,,
1810,12/08/19 08:15:00 PM,68.077,,,,
1811,12/08/19 08:30:00 PM,68.077,,,,
1812,12/08/19 08:45:00 PM,68.077,,,,
1813,12/08/19 09:00:00 PM,68.077,,,,
1814,12/08/19 09:15:00 PM,68.077,,,,
1815,12/08/19 09:30:00 PM,68.077,,,,
1816,12/08/19 09:45:00 PM,68.077,,,,
1817,12/08/19 10:00:00 PM,68.077,,,,
1818,12/08/19 10:15:00 PM,67.906,,,,
1819,12/08/19 10:30:00 PM,68.077,,,,
1820,12/08/19 10:45:00 PM,67.906,,,,
1821,12/08/19 11:00:00 PM,68.077,,,,
1822,12/08/19 11:15:00 PM,68.077,,,,
1823,12/08/19 11:30:00 PM,67.906,,,,
1824,12/08/19 11:45:00 PM,67.906,,,,
1825,12/09/19 12:00:00 AM,67.735,,,,
1826,12/09/19 12:15:00 AM,67.564,,,,
1827,12/09/19 12:30:00 AM,67.392,,,,
1828,12/09/19 12:45:00 AM,67.392,,,,
1829,12/09/19 01:00:00 AM,67.221,,,,
1830,12/09/19 01:15:00 AM,67.050,,,,
1831,12/09/19 01:30:00 AM,66.879,,,,
1832,12/09/19 01:45:00 AM,66.708,,,,
1833,12/09/19 02:00:00 AM,66.708,,,,
1834,12/09/19 02:15:00 AM,66.537,,,,
1835,12/09/19 02:30:00 AM,66.366,,,,
1836,12/09/19 02:45:00 AM,66.193,,,,
1837,12/09/19 03:00:00 AM,66.193,,,,
1838,12/09/19 03:15:00 AM,66.022,,,,
1839,12/09/19 03:30:00 AM,65.851,,,,
1840,12/09/19 03:45:00 AM,65.851,,,,
1841,12/09/19 04:00:00 AM,65.851,,,,
1842,12/09/19 04:15:00 AM,65.680,,,,
1843,12/09/19 04:30:00 AM,65.680,,,,
1844,12/09/19 04:45:00 AM,65.680,,,,
1845,12/09/19 05:00:00 AM,65.680,,,,
1846,12/09/19 05:15:00 AM,65.680,,,,
1847,12/09/19 05:30:00 AM,65.680,,,,
1848,12/09/19 05:45:00 AM,65.680,,,,
1849,12/09/19 06:00:00 AM,65.680,,,,
1850,12/09/19 06:15:00 AM,65.680,,,,
1851,12/09/19 06:30:00 AM,65.680,,,,
1852,12/09/19 06:45:00 AM,65.680,,,,
1853,12/09/19 07:00:00 AM,65.680,,,,
1854,12/09/19 07:15:00 AM,65.680,,,,
1855,12/09/19 07:30:00 AM,65.509,,,,
1856,12/09/19 07:45:00 AM,65.509,,,,
1857,12/09/19 08:00:00 AM,65.509,,,,
1858,12/09/19 08:15:00 AM,65.509,,,,
1859,12/09/19 08:30:00 AM,65.509,,,,
1860,12/09/19 08:45:00 AM,65.680,,,,
1861,12/09/19 09:00:00 AM,65.680,,,,
1862,12/09/19 09:15:00 AM,65.680,,,,
1863,12/09/19 09:30:00 AM,65.680,,,,
1864,12/09/19 09:45:00 AM,65.680,,,,
1865,12/09/19 10:00:00 AM,65.680,,,,
1866,12/09/19 10:15:00 AM,65.680,,,,
1867,12/09/19 10:30:00 AM,66.708,,,,
1868,12/09/19 10:45:00 AM,67.221,,,,
1869,12/09/19 11:00:00 AM,68.421,,,,
1870,12/09/19 11:15:00 AM,70.308,,,,
1871,12/09/19 11:30:00 AM,70.995,,,,
1872,12/09/19 11:45:00 AM,70.651,,,,
1873,12/09/19 12:00:00 PM,76.181,,,,
1874,12/09/19 12:15:00 PM,77.225,,,,
1875,12/09/19 12:30:00 PM,77.574,,,,
1876,12/09/19 12:45:00 PM,77.749,,,,
1877,12/09/19 01:00:00 PM,78.800,,,,
1878,12/09/19 01:15:00 PM,79.502,,,,
1879,12/09/19 01:25:23 PM,,Logged,,,
1880,12/09/19 01:25:35 PM,,,Logged,,
1881,12/09/19 01:25:54 PM,,,,Logged,Logged
