"","ID","YEAR","MONTH","ELEMENT","Day","Temperature","DECADE","Date"
"9575","AGM00060515",1993,2,"TMAX",6,NA,1990,1993-02-06
"9576","AGM00060515",1993,3,"TMAX",6,NA,1990,1993-03-06
"9577","AGM00060515",1993,4,"TMAX",6,26,1990,1993-04-06
"9578","AGM00060515",1993,5,"TMAX",6,37.1,1990,1993-05-06
"9579","AGM00060515",1993,6,"TMAX",6,40.3,1990,1993-06-06
"9580","AGM00060515",1993,7,"TMAX",6,NA,1990,1993-07-06
"9581","AGM00060515",1993,8,"TMAX",6,41.6,1990,1993-08-06
"9582","AGM00060515",1993,9,"TMAX",6,NA,1990,1993-09-06
"9583","AGM00060515",1993,10,"TMAX",6,NA,1990,1993-10-06
"9584","AGM00060515",1993,11,"TMAX",6,NA,1990,1993-11-06
"9585","AGM00060515",1993,12,"TMAX",6,NA,1990,1993-12-06
"9586","AGM00060515",1994,1,"TMAX",6,NA,1990,1994-01-06
"9587","AGM00060515",1994,3,"TMAX",6,25.6,1990,1994-03-06
"9588","AGM00060515",1994,4,"TMAX",6,21.5,1990,1994-04-06
"9589","AGM00060515",1994,5,"TMAX",6,NA,1990,1994-05-06
"9590","AGM00060515",1994,6,"TMAX",6,35,1990,1994-06-06
"9591","AGM00060515",1994,7,"TMAX",6,37.9,1990,1994-07-06
"9592","AGM00060515",1994,8,"TMAX",6,NA,1990,1994-08-06
"9593","AGM00060515",1994,9,"TMAX",6,25.9,1990,1994-09-06
"9594","AGM00060515",1994,10,"TMAX",6,NA,1990,1994-10-06
"9595","AGM00060515",1994,11,"TMAX",6,NA,1990,1994-11-06
"9596","AGM00060515",1994,12,"TMAX",6,NA,1990,1994-12-06
"9597","AGM00060515",1995,1,"TMAX",6,NA,2000,1995-01-06
"9598","AGM00060515",1995,2,"TMAX",6,NA,2000,1995-02-06
"9599","AGM00060515",1995,3,"TMAX",6,NA,2000,1995-03-06
"9600","AGM00060515",1995,4,"TMAX",6,NA,2000,1995-04-06
"9601","AGM00060515",1995,5,"TMAX",6,NA,2000,1995-05-06
"9602","AGM00060515",1995,6,"TMAX",6,41.4,2000,1995-06-06
"9603","AGM00060515",1995,7,"TMAX",6,NA,2000,1995-07-06
"9604","AGM00060515",1995,8,"TMAX",6,NA,2000,1995-08-06
"9605","AGM00060515",1995,9,"TMAX",6,NA,2000,1995-09-06
"9606","AGM00060515",1995,10,"TMAX",6,NA,2000,1995-10-06
"9607","AGM00060515",1995,11,"TMAX",6,NA,2000,1995-11-06
"9608","AGM00060515",1995,12,"TMAX",6,21.6,2000,1995-12-06
"9609","AGM00060515",1996,1,"TMAX",6,NA,2000,1996-01-06
"9610","AGM00060515",1996,2,"TMAX",6,16,2000,1996-02-06
"9611","AGM00060515",1996,3,"TMAX",6,NA,2000,1996-03-06
"9612","AGM00060515",1996,4,"TMAX",6,NA,2000,1996-04-06
"9613","AGM00060515",1996,5,"TMAX",6,33.5,2000,1996-05-06
"9614","AGM00060515",1996,6,"TMAX",6,NA,2000,1996-06-06
"9615","AGM00060515",1996,7,"TMAX",6,NA,2000,1996-07-06
"9616","AGM00060515",1996,8,"TMAX",6,35.5,2000,1996-08-06
"9617","AGM00060515",1996,9,"TMAX",6,NA,2000,1996-09-06
"9618","AGM00060515",1996,10,"TMAX",6,27,2000,1996-10-06
"9619","AGM00060515",1996,11,"TMAX",6,NA,2000,1996-11-06
"9620","AGM00060515",1996,12,"TMAX",6,NA,2000,1996-12-06
"9621","AGM00060515",1997,1,"TMAX",6,15,2000,1997-01-06
"9622","AGM00060515",1997,2,"TMAX",6,NA,2000,1997-02-06
"9623","AGM00060515",1997,3,"TMAX",6,18.9,2000,1997-03-06
"9624","AGM00060515",1997,4,"TMAX",6,24.1,2000,1997-04-06
"9625","AGM00060515",1997,5,"TMAX",6,37.5,2000,1997-05-06
"9626","AGM00060515",1997,6,"TMAX",6,37.6,2000,1997-06-06
"9627","AGM00060515",1997,7,"TMAX",6,36.2,2000,1997-07-06
"9628","AGM00060515",1997,8,"TMAX",6,NA,2000,1997-08-06
"9629","AGM00060515",1997,9,"TMAX",6,30.1,2000,1997-09-06
"9630","AGM00060515",1997,10,"TMAX",6,23.8,2000,1997-10-06
"9631","AGM00060515",1997,11,"TMAX",6,NA,2000,1997-11-06
"9632","AGM00060515",1997,12,"TMAX",6,18.6,2000,1997-12-06
"9633","AGM00060515",1998,1,"TMAX",6,NA,2000,1998-01-06
"9634","AGM00060515",1998,2,"TMAX",6,NA,2000,1998-02-06
"9635","AGM00060515",1998,3,"TMAX",6,17.4,2000,1998-03-06
"9636","AGM00060515",1998,4,"TMAX",6,29.6,2000,1998-04-06
"9637","AGM00060515",1998,5,"TMAX",6,27.6,2000,1998-05-06
"9638","AGM00060515",1998,6,"TMAX",6,NA,2000,1998-06-06
"9639","AGM00060515",1998,7,"TMAX",6,NA,2000,1998-07-06
"9640","AGM00060515",1998,8,"TMAX",6,40.7,2000,1998-08-06
"9641","AGM00060515",1998,9,"TMAX",6,NA,2000,1998-09-06
"9642","AGM00060515",1998,10,"TMAX",6,25.9,2000,1998-10-06
"9643","AGM00060515",1998,11,"TMAX",6,NA,2000,1998-11-06
"9644","AGM00060515",1998,12,"TMAX",6,13,2000,1998-12-06
"9645","AGM00060515",1999,1,"TMAX",6,14.9,2000,1999-01-06
"9646","AGM00060515",1999,2,"TMAX",6,NA,2000,1999-02-06
"9647","AGM00060515",1999,3,"TMAX",6,NA,2000,1999-03-06
"9648","AGM00060515",1999,4,"TMAX",6,32,2000,1999-04-06
"9649","AGM00060515",1999,5,"TMAX",6,35,2000,1999-05-06
"9650","AGM00060515",1999,6,"TMAX",6,40.6,2000,1999-06-06
"9651","AGM00060515",1999,7,"TMAX",6,NA,2000,1999-07-06
"9652","AGM00060515",1999,8,"TMAX",6,NA,2000,1999-08-06
"9653","AGM00060515",1999,9,"TMAX",6,27.9,2000,1999-09-06
"9654","AGM00060515",1999,10,"TMAX",6,NA,2000,1999-10-06
"9655","AGM00060515",1999,11,"TMAX",6,14.4,2000,1999-11-06
"9656","AGM00060515",1999,12,"TMAX",6,NA,2000,1999-12-06
"9657","AGM00060515",2000,1,"TMAX",6,12.6,2000,2000-01-06
"9658","AGM00060515",2000,2,"TMAX",6,17.5,2000,2000-02-06
"9659","AGM00060515",2000,3,"TMAX",6,NA,2000,2000-03-06
"9660","AGM00060515",2000,4,"TMAX",6,37.4,2000,2000-04-06
"9661","AGM00060515",2000,5,"TMAX",6,26.7,2000,2000-05-06
"9662","AGM00060515",2000,6,"TMAX",6,41.1,2000,2000-06-06
"9663","AGM00060515",2000,7,"TMAX",6,NA,2000,2000-07-06
"9664","AGM00060515",2000,8,"TMAX",6,41.4,2000,2000-08-06
"9665","AGM00060515",2000,9,"TMAX",6,NA,2000,2000-09-06
"9666","AGM00060515",2000,10,"TMAX",6,23.2,2000,2000-10-06
"9667","AGM00060515",2000,11,"TMAX",6,22.8,2000,2000-11-06
"9668","AGM00060515",2000,12,"TMAX",6,17.8,2000,2000-12-06
"9669","AGM00060515",2001,1,"TMAX",6,15.7,2000,2001-01-06
"9670","AGM00060515",2001,2,"TMAX",6,14.5,2000,2001-02-06
"9671","AGM00060515",2001,3,"TMAX",6,21.2,2000,2001-03-06
"9672","AGM00060515",2001,4,"TMAX",6,NA,2000,2001-04-06
"9673","AGM00060515",2001,5,"TMAX",6,NA,2000,2001-05-06
"9674","AGM00060515",2001,6,"TMAX",6,42,2000,2001-06-06
"9675","AGM00060515",2001,7,"TMAX",6,38.1,2000,2001-07-06
"9676","AGM00060515",2001,8,"TMAX",6,39.5,2000,2001-08-06
"9677","AGM00060515",2001,9,"TMAX",6,NA,2000,2001-09-06
"9678","AGM00060515",2001,10,"TMAX",6,28,2000,2001-10-06
"9679","AGM00060515",2001,11,"TMAX",6,16.6,2000,2001-11-06
"9680","AGM00060515",2001,12,"TMAX",6,12.5,2000,2001-12-06
"9681","AGM00060515",2002,1,"TMAX",6,17.6,2000,2002-01-06
"9682","AGM00060515",2002,2,"TMAX",6,22.1,2000,2002-02-06
"9683","AGM00060515",2002,3,"TMAX",6,24.1,2000,2002-03-06
"9684","AGM00060515",2002,4,"TMAX",6,NA,2000,2002-04-06
"9685","AGM00060515",2002,5,"TMAX",6,NA,2000,2002-05-06
"9686","AGM00060515",2002,6,"TMAX",6,41.4,2000,2002-06-06
"9687","AGM00060515",2002,7,"TMAX",6,36.6,2000,2002-07-06
"9688","AGM00060515",2002,8,"TMAX",6,NA,2000,2002-08-06
"9689","AGM00060515",2002,9,"TMAX",6,30,2000,2002-09-06
"9690","AGM00060515",2002,10,"TMAX",6,NA,2000,2002-10-06
"9691","AGM00060515",2002,11,"TMAX",6,NA,2000,2002-11-06
"9692","AGM00060515",2002,12,"TMAX",6,NA,2000,2002-12-06
"9693","AGM00060515",2003,1,"TMAX",6,12.4,2000,2003-01-06
"9694","AGM00060515",2003,2,"TMAX",6,14.4,2000,2003-02-06
"9695","AGM00060515",2003,3,"TMAX",6,22.5,2000,2003-03-06
"9696","AGM00060515",2003,4,"TMAX",6,NA,2000,2003-04-06
"9697","AGM00060515",2003,5,"TMAX",6,26,2000,2003-05-06
"9698","AGM00060515",2003,6,"TMAX",6,41.5,2000,2003-06-06
"9699","AGM00060515",2003,7,"TMAX",6,NA,2000,2003-07-06
"9700","AGM00060515",2003,8,"TMAX",6,38.9,2000,2003-08-06
"9701","AGM00060515",2003,9,"TMAX",6,28.4,2000,2003-09-06
"9702","AGM00060515",2003,10,"TMAX",6,NA,2000,2003-10-06
"9703","AGM00060515",2003,11,"TMAX",6,NA,2000,2003-11-06
"9704","AGM00060515",2003,12,"TMAX",6,10.4,2000,2003-12-06
"9705","AGM00060515",2004,1,"TMAX",6,18.4,2000,2004-01-06
"9706","AGM00060515",2004,2,"TMAX",6,NA,2000,2004-02-06
"9707","AGM00060515",2004,3,"TMAX",6,20.4,2000,2004-03-06
"9708","AGM00060515",2004,4,"TMAX",6,NA,2000,2004-04-06
"9709","AGM00060515",2004,5,"TMAX",6,23.2,2000,2004-05-06
"9710","AGM00060515",2004,6,"TMAX",6,41.4,2000,2004-06-06
"9711","AGM00060515",2004,7,"TMAX",6,36,2000,2004-07-06
"9712","AGM00060515",2004,8,"TMAX",6,42.1,2000,2004-08-06
"9713","AGM00060515",2004,9,"TMAX",6,24.5,2000,2004-09-06
"9714","AGM00060515",2004,10,"TMAX",6,22.4,2000,2004-10-06
"9715","AGM00060515",2004,11,"TMAX",6,NA,2000,2004-11-06
"9716","AGM00060515",2004,12,"TMAX",6,NA,2000,2004-12-06
"9717","AGM00060515",2005,1,"TMAX",6,5.4,2000,2005-01-06
"9718","AGM00060515",2005,2,"TMAX",6,15.5,2000,2005-02-06
"9719","AGM00060515",2005,3,"TMAX",6,33,2000,2005-03-06
"9720","AGM00060515",2005,4,"TMAX",6,NA,2000,2005-04-06
"9721","AGM00060515",2005,5,"TMAX",6,35.4,2000,2005-05-06
"9722","AGM00060515",2005,6,"TMAX",6,41.1,2000,2005-06-06
"9723","AGM00060515",2005,7,"TMAX",6,NA,2000,2005-07-06
"9724","AGM00060515",2005,8,"TMAX",6,40.4,2000,2005-08-06
"9725","AGM00060515",2005,9,"TMAX",6,NA,2000,2005-09-06
"9726","AGM00060515",2005,10,"TMAX",6,NA,2000,2005-10-06
"9727","AGM00060515",2005,11,"TMAX",6,17.2,2000,2005-11-06
"9728","AGM00060515",2005,12,"TMAX",6,10.7,2000,2005-12-06
"9729","AGM00060515",2006,1,"TMAX",6,9.6,2010,2006-01-06
"9730","AGM00060515",2006,2,"TMAX",6,13.6,2010,2006-02-06
"9731","AGM00060515",2006,3,"TMAX",6,NA,2010,2006-03-06
"9732","AGM00060515",2006,4,"TMAX",6,21.4,2010,2006-04-06
"9733","AGM00060515",2006,5,"TMAX",6,32.6,2010,2006-05-06
"9734","AGM00060515",2006,6,"TMAX",6,44.5,2010,2006-06-06
"9735","AGM00060515",2006,7,"TMAX",6,40.8,2010,2006-07-06
"9736","AGM00060515",2006,8,"TMAX",6,36,2010,2006-08-06
"9737","AGM00060515",2006,9,"TMAX",6,28.5,2010,2006-09-06
"9738","AGM00060515",2006,10,"TMAX",6,32.8,2010,2006-10-06
"9739","AGM00060515",2006,11,"TMAX",6,NA,2010,2006-11-06
"9740","AGM00060515",2006,12,"TMAX",6,NA,2010,2006-12-06
"9741","AGM00060515",2007,1,"TMAX",6,13.4,2010,2007-01-06
"9742","AGM00060515",2007,2,"TMAX",6,19.4,2010,2007-02-06
"9743","AGM00060515",2007,3,"TMAX",6,21.5,2010,2007-03-06
"9744","AGM00060515",2007,4,"TMAX",6,22,2010,2007-04-06
"9745","AGM00060515",2007,5,"TMAX",6,32.7,2010,2007-05-06
"9746","AGM00060515",2007,6,"TMAX",6,37.6,2010,2007-06-06
"9747","AGM00060515",2007,7,"TMAX",6,41.1,2010,2007-07-06
"9748","AGM00060515",2007,8,"TMAX",6,38.2,2010,2007-08-06
"9749","AGM00060515",2007,9,"TMAX",6,28.4,2010,2007-09-06
"9750","AGM00060515",2007,10,"TMAX",6,22.6,2010,2007-10-06
"9751","AGM00060515",2007,11,"TMAX",6,17.5,2010,2007-11-06
"9752","AGM00060515",2007,12,"TMAX",6,16.8,2010,2007-12-06
"9753","AGM00060515",2008,1,"TMAX",6,NA,2010,2008-01-06
"9754","AGM00060515",2008,2,"TMAX",6,21.4,2010,2008-02-06
"9755","AGM00060515",2008,3,"TMAX",6,22.5,2010,2008-03-06
"9756","AGM00060515",2008,4,"TMAX",6,29.4,2010,2008-04-06
"9757","AGM00060515",2008,5,"TMAX",6,37.4,2010,2008-05-06
"9758","AGM00060515",2008,6,"TMAX",6,39.4,2010,2008-06-06
"9759","AGM00060515",2008,7,"TMAX",6,40,2010,2008-07-06
"9760","AGM00060515",2008,8,"TMAX",6,36.7,2010,2008-08-06
"9761","AGM00060515",2008,9,"TMAX",6,NA,2010,2008-09-06
"9762","AGM00060515",2008,10,"TMAX",6,NA,2010,2008-10-06
"9763","AGM00060515",2008,11,"TMAX",6,13.5,2010,2008-11-06
"9764","AGM00060515",2008,12,"TMAX",6,14.3,2010,2008-12-06
"9765","AGM00060515",2009,1,"TMAX",6,11,2010,2009-01-06
"9766","AGM00060515",2009,2,"TMAX",6,15,2010,2009-02-06
"9767","AGM00060515",2009,3,"TMAX",6,25.2,2010,2009-03-06
"9768","AGM00060515",2009,4,"TMAX",6,NA,2010,2009-04-06
"9769","AGM00060515",2009,5,"TMAX",6,36.9,2010,2009-05-06
"9770","AGM00060515",2009,6,"TMAX",6,33.6,2010,2009-06-06
"9771","AGM00060515",2009,7,"TMAX",6,45,2010,2009-07-06
"9772","AGM00060515",2009,8,"TMAX",6,37.4,2010,2009-08-06
"9773","AGM00060515",2009,9,"TMAX",6,27.2,2010,2009-09-06
"9774","AGM00060515",2009,10,"TMAX",6,25.4,2010,2009-10-06
"9775","AGM00060515",2009,11,"TMAX",6,NA,2010,2009-11-06
"9776","AGM00060515",2009,12,"TMAX",6,NA,2010,2009-12-06
"9777","AGM00060515",2010,1,"TMAX",6,16,2010,2010-01-06
"9778","AGM00060515",2010,2,"TMAX",6,20.2,2010,2010-02-06
"9779","AGM00060515",2010,3,"TMAX",6,27,2010,2010-03-06
"9780","AGM00060515",2010,4,"TMAX",6,25.4,2010,2010-04-06
"9781","AGM00060515",2010,5,"TMAX",6,34.2,2010,2010-05-06
"9782","AGM00060515",2010,6,"TMAX",6,35.5,2010,2010-06-06
"9783","AGM00060515",2010,7,"TMAX",6,34.1,2010,2010-07-06
"9784","AGM00060515",2010,8,"TMAX",6,40.2,2010,2010-08-06
"9785","AGM00060515",2010,9,"TMAX",6,NA,2010,2010-09-06
"9786","AGM00060515",2010,10,"TMAX",6,NA,2010,2010-10-06
"9787","AGM00060515",2010,11,"TMAX",6,NA,2010,2010-11-06
"9788","AGM00060515",2010,12,"TMAX",6,NA,2010,2010-12-06
"9789","AGM00060515",2011,1,"TMAX",6,9.2,2010,2011-01-06
"9790","AGM00060515",2011,2,"TMAX",6,NA,2010,2011-02-06
"9791","AGM00060515",2011,3,"TMAX",6,21.6,2010,2011-03-06
"9792","AGM00060515",2011,4,"TMAX",6,18.5,2010,2011-04-06
"9793","AGM00060515",2011,5,"TMAX",6,31,2010,2011-05-06
"9794","AGM00060515",2011,6,"TMAX",6,37.7,2010,2011-06-06
"9795","AGM00060515",2011,7,"TMAX",6,35,2010,2011-07-06
"9796","AGM00060515",2011,8,"TMAX",6,39,2010,2011-08-06
"9797","AGM00060515",2011,9,"TMAX",6,32.2,2010,2011-09-06
"9798","AGM00060515",2011,10,"TMAX",6,22.6,2010,2011-10-06
"9799","AGM00060515",2011,11,"TMAX",6,19.4,2010,2011-11-06
"9800","AGM00060515",2011,12,"TMAX",6,NA,2010,2011-12-06
"9801","AGM00060515",2012,1,"TMAX",6,15,2010,2012-01-06
"9802","AGM00060515",2012,2,"TMAX",6,20,2010,2012-02-06
"9803","AGM00060515",2012,3,"TMAX",6,15.3,2010,2012-03-06
"9804","AGM00060515",2012,4,"TMAX",6,32.7,2010,2012-04-06
"9805","AGM00060515",2012,5,"TMAX",6,34.2,2010,2012-05-06
"9806","AGM00060515",2012,6,"TMAX",6,39,2010,2012-06-06
"9807","AGM00060515",2012,7,"TMAX",6,43.4,2010,2012-07-06
"9808","AGM00060515",2012,8,"TMAX",6,38.2,2010,2012-08-06
"9809","AGM00060515",2012,9,"TMAX",6,34.1,2010,2012-09-06
"9810","AGM00060515",2012,10,"TMAX",6,NA,2010,2012-10-06
"9811","AGM00060515",2012,11,"TMAX",6,18.5,2010,2012-11-06
"9812","AGM00060515",2012,12,"TMAX",6,15.7,2010,2012-12-06
"9813","AGM00060515",2013,1,"TMAX",6,NA,2010,2013-01-06
"9814","AGM00060515",2013,2,"TMAX",6,NA,2010,2013-02-06
"9815","AGM00060515",2013,3,"TMAX",6,24.6,2010,2013-03-06
"9816","AGM00060515",2013,4,"TMAX",6,18.4,2010,2013-04-06
"9817","AGM00060515",2013,5,"TMAX",6,30.5,2010,2013-05-06
"9818","AGM00060515",2013,6,"TMAX",6,35.4,2010,2013-06-06
"9819","AGM00060515",2013,7,"TMAX",6,42.4,2010,2013-07-06
"9820","AGM00060515",2013,8,"TMAX",6,36.2,2010,2013-08-06
"9821","AGM00060515",2013,9,"TMAX",6,NA,2010,2013-09-06
"9822","AGM00060515",2013,10,"TMAX",6,31.4,2010,2013-10-06
"9823","AGM00060515",2013,11,"TMAX",6,13.4,2010,2013-11-06
"9824","AGM00060515",2013,12,"TMAX",6,12.6,2010,2013-12-06
"9825","AGM00060515",2014,1,"TMAX",6,19.4,2010,2014-01-06
"9826","AGM00060515",2014,2,"TMAX",6,17.4,2010,2014-02-06
"9827","AGM00060515",2014,3,"TMAX",6,15.1,2010,2014-03-06
"9828","AGM00060515",2014,4,"TMAX",6,25.5,2010,2014-04-06
"9829","AGM00060515",2014,5,"TMAX",6,32.2,2010,2014-05-06
"9830","AGM00060515",2014,6,"TMAX",6,NA,2010,2014-06-06
"9831","AGM00060515",2014,7,"TMAX",6,44,2010,2014-07-06
"9832","AGM00060515",2014,8,"TMAX",6,40.6,2010,2014-08-06
"9833","AGM00060515",2014,9,"TMAX",6,28.2,2010,2014-09-06
"9834","AGM00060515",2014,10,"TMAX",6,27.2,2010,2014-10-06
"9835","AGM00060515",2014,11,"TMAX",6,19.4,2010,2014-11-06
"9836","AGM00060515",2014,12,"TMAX",6,15,2010,2014-12-06
"9837","AGM00060515",2015,1,"TMAX",6,10.6,2020,2015-01-06
"9838","AGM00060515",2015,2,"TMAX",6,14.5,2020,2015-02-06
"9839","AGM00060515",2015,3,"TMAX",6,13.4,2020,2015-03-06
"9840","AGM00060515",2015,4,"TMAX",6,30,2020,2015-04-06
"9841","AGM00060515",2015,5,"TMAX",6,26.6,2020,2015-05-06
"9842","AGM00060515",2015,6,"TMAX",6,34.7,2020,2015-06-06
"9843","AGM00060515",2015,7,"TMAX",6,40.4,2020,2015-07-06
"9844","AGM00060515",2015,8,"TMAX",6,37.5,2020,2015-08-06
"9845","AGM00060515",2015,9,"TMAX",6,NA,2020,2015-09-06
"9846","AGM00060515",2015,10,"TMAX",6,18,2020,2015-10-06
"9847","AGM00060515",2015,11,"TMAX",6,18,2020,2015-11-06
"9848","AGM00060515",2015,12,"TMAX",6,16.1,2020,2015-12-06
"9849","AGM00060515",2016,1,"TMAX",6,17.4,2020,2016-01-06
"9850","AGM00060515",2016,2,"TMAX",6,19.4,2020,2016-02-06
"9851","AGM00060515",2016,3,"TMAX",6,24.8,2020,2016-03-06
"9852","AGM00060515",2016,4,"TMAX",6,29.4,2020,2016-04-06
"9853","AGM00060515",2016,5,"TMAX",6,41.5,2020,2016-05-06
"9854","AGM00060515",2016,6,"TMAX",6,NA,2020,2016-06-06
"9855","AGM00060515",1984,3,"TMAX",7,22.4,1980,1984-03-07
"9856","AGM00060515",1984,4,"TMAX",7,27.5,1980,1984-04-07
"9857","AGM00060515",1984,5,"TMAX",7,NA,1980,1984-05-07
"9858","AGM00060515",1984,6,"TMAX",7,38.4,1980,1984-06-07
"9859","AGM00060515",1984,7,"TMAX",7,NA,1980,1984-07-07
"9860","AGM00060515",1984,8,"TMAX",7,39,1980,1984-08-07
"9861","AGM00060515",1984,9,"TMAX",7,NA,1980,1984-09-07
"9862","AGM00060515",1984,10,"TMAX",7,NA,1980,1984-10-07
"9863","AGM00060515",1984,11,"TMAX",7,NA,1980,1984-11-07
"9864","AGM00060515",1985,2,"TMAX",7,18.3,1980,1985-02-07
"9865","AGM00060515",1985,3,"TMAX",7,22.7,1980,1985-03-07
"9866","AGM00060515",1985,4,"TMAX",7,NA,1980,1985-04-07
"9867","AGM00060515",1985,5,"TMAX",7,33.1,1980,1985-05-07
"9868","AGM00060515",1985,6,"TMAX",7,NA,1980,1985-06-07
"9869","AGM00060515",1985,7,"TMAX",7,40.5,1980,1985-07-07
"9870","AGM00060515",1985,8,"TMAX",7,32.5,1980,1985-08-07
"9871","AGM00060515",1985,9,"TMAX",7,NA,1980,1985-09-07
"9872","AGM00060515",1985,10,"TMAX",7,NA,1980,1985-10-07
"9873","AGM00060515",1985,11,"TMAX",7,18,1980,1985-11-07
"9874","AGM00060515",1985,12,"TMAX",7,NA,1980,1985-12-07
"9875","AGM00060515",1986,1,"TMAX",7,NA,1990,1986-01-07
"9876","AGM00060515",1986,2,"TMAX",7,NA,1990,1986-02-07
"9877","AGM00060515",1986,3,"TMAX",7,NA,1990,1986-03-07
"9878","AGM00060515",1986,4,"TMAX",7,16.3,1990,1986-04-07
"9879","AGM00060515",1986,5,"TMAX",7,NA,1990,1986-05-07
"9880","AGM00060515",1986,6,"TMAX",7,NA,1990,1986-06-07
"9881","AGM00060515",1986,7,"TMAX",7,NA,1990,1986-07-07
"9882","AGM00060515",1986,8,"TMAX",7,NA,1990,1986-08-07
"9883","AGM00060515",1986,10,"TMAX",7,NA,1990,1986-10-07
"9884","AGM00060515",1986,11,"TMAX",7,NA,1990,1986-11-07
"9885","AGM00060515",1986,12,"TMAX",7,NA,1990,1986-12-07
"9886","AGM00060515",1987,1,"TMAX",7,NA,1990,1987-01-07
"9887","AGM00060515",1987,2,"TMAX",7,NA,1990,1987-02-07
"9888","AGM00060515",1987,3,"TMAX",7,NA,1990,1987-03-07
"9889","AGM00060515",1987,4,"TMAX",7,NA,1990,1987-04-07
"9890","AGM00060515",1987,5,"TMAX",7,NA,1990,1987-05-07
"9891","AGM00060515",1987,6,"TMAX",7,NA,1990,1987-06-07
"9892","AGM00060515",1987,7,"TMAX",7,NA,1990,1987-07-07
"9893","AGM00060515",1987,9,"TMAX",7,NA,1990,1987-09-07
"9894","AGM00060515",1987,10,"TMAX",7,NA,1990,1987-10-07
"9895","AGM00060515",1987,11,"TMAX",7,11.6,1990,1987-11-07
"9896","AGM00060515",1987,12,"TMAX",7,14.1,1990,1987-12-07
"9897","AGM00060515",1988,1,"TMAX",7,19,1990,1988-01-07
"9898","AGM00060515",1988,2,"TMAX",7,NA,1990,1988-02-07
"9899","AGM00060515",1988,3,"TMAX",7,27.6,1990,1988-03-07
"9900","AGM00060515",1988,4,"TMAX",7,NA,1990,1988-04-07
"9901","AGM00060515",1988,5,"TMAX",7,30.3,1990,1988-05-07
"9902","AGM00060515",1988,6,"TMAX",7,NA,1990,1988-06-07
"9903","AGM00060515",1988,7,"TMAX",7,40,1990,1988-07-07
"9904","AGM00060515",1988,8,"TMAX",7,37.5,1990,1988-08-07
"9905","AGM00060515",1988,9,"TMAX",7,30.2,1990,1988-09-07
"9906","AGM00060515",1988,10,"TMAX",7,25.8,1990,1988-10-07
"9907","AGM00060515",1988,11,"TMAX",7,11.5,1990,1988-11-07
"9908","AGM00060515",1988,12,"TMAX",7,12.3,1990,1988-12-07
"9909","AGM00060515",1989,1,"TMAX",7,NA,1990,1989-01-07
"9910","AGM00060515",1989,2,"TMAX",7,NA,1990,1989-02-07
"9911","AGM00060515",1989,3,"TMAX",7,NA,1990,1989-03-07
"9912","AGM00060515",1989,4,"TMAX",7,15.6,1990,1989-04-07
"9913","AGM00060515",1989,5,"TMAX",7,24.5,1990,1989-05-07
"9914","AGM00060515",1989,6,"TMAX",7,NA,1990,1989-06-07
"9915","AGM00060515",1989,7,"TMAX",7,34.6,1990,1989-07-07
"9916","AGM00060515",1989,8,"TMAX",7,NA,1990,1989-08-07
"9917","AGM00060515",1989,9,"TMAX",7,28.1,1990,1989-09-07
"9918","AGM00060515",1989,10,"TMAX",7,26.9,1990,1989-10-07
"9919","AGM00060515",1989,11,"TMAX",7,NA,1990,1989-11-07
"9920","AGM00060515",1989,12,"TMAX",7,NA,1990,1989-12-07
"9921","AGM00060515",1990,1,"TMAX",7,NA,1990,1990-01-07
"9922","AGM00060515",1990,2,"TMAX",7,NA,1990,1990-02-07
"9923","AGM00060515",1990,3,"TMAX",7,NA,1990,1990-03-07
"9924","AGM00060515",1990,4,"TMAX",7,23,1990,1990-04-07
"9925","AGM00060515",1990,5,"TMAX",7,NA,1990,1990-05-07
"9926","AGM00060515",1990,6,"TMAX",7,38.8,1990,1990-06-07
"9927","AGM00060515",1990,7,"TMAX",7,38,1990,1990-07-07
"9928","AGM00060515",1990,8,"TMAX",7,34.2,1990,1990-08-07
"9929","AGM00060515",1990,9,"TMAX",7,34,1990,1990-09-07
"9930","AGM00060515",1990,10,"TMAX",7,22.2,1990,1990-10-07
"9931","AGM00060515",1990,11,"TMAX",7,15.2,1990,1990-11-07
"9932","AGM00060515",1990,12,"TMAX",7,NA,1990,1990-12-07
"9933","AGM00060515",1991,2,"TMAX",7,15.6,1990,1991-02-07
"9934","AGM00060515",1991,3,"TMAX",7,NA,1990,1991-03-07
"9935","AGM00060515",1991,4,"TMAX",7,18.1,1990,1991-04-07
"9936","AGM00060515",1991,5,"TMAX",7,NA,1990,1991-05-07
"9937","AGM00060515",1991,6,"TMAX",7,40.5,1990,1991-06-07
"9938","AGM00060515",1991,7,"TMAX",7,NA,1990,1991-07-07
"9939","AGM00060515",1991,8,"TMAX",7,40,1990,1991-08-07
"9940","AGM00060515",1991,9,"TMAX",7,NA,1990,1991-09-07
"9941","AGM00060515",1991,10,"TMAX",7,22.6,1990,1991-10-07
"9942","AGM00060515",1991,11,"TMAX",7,NA,1990,1991-11-07
"9943","AGM00060515",1992,1,"TMAX",7,10.3,1990,1992-01-07
"9944","AGM00060515",1992,2,"TMAX",7,16.4,1990,1992-02-07
"9945","AGM00060515",1992,3,"TMAX",7,NA,1990,1992-03-07
"9946","AGM00060515",1992,4,"TMAX",7,NA,1990,1992-04-07
"9947","AGM00060515",1992,5,"TMAX",7,NA,1990,1992-05-07
