STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980315,-9999,-9999,0,0,0,79,63,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980316,-9999,-9999,0,0,0,79,64,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980317,-9999,-9999,0,0,0,81,66,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980318,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980319,-9999,-9999,0,0,0,79,65,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980320,-9999,-9999,3.27,0,0,80,69,71
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980321,-9999,-9999,0,0,0,79,68,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980322,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980323,-9999,-9999,0,0,0,72,53,58
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980324,-9999,-9999,0,0,0,75,53,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980325,-9999,-9999,0,0,0,81,-9999,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980326,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980327,-9999,-9999,0,0,0,82,63,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980328,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980329,-9999,-9999,0,0,0,81,62,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980330,-9999,-9999,0,0,0,88,-9999,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980331,-9999,-9999,0,0,0,89,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980401,-9999,-9999,0,0,0,89,-9999,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980402,-9999,-9999,0,0,0,86,-9999,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980403,-9999,-9999,0,0,0,84,-9999,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980404,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980405,-9999,-9999,0,0,0,83,-9999,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980406,-9999,-9999,0,0,0,78,-9999,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980407,-9999,-9999,0,0,0,84,66,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980408,-9999,-9999,0,0,0,82,69,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980409,-9999,-9999,0,0,0,81,73,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980410,-9999,-9999,0,0,0,81,71,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980411,-9999,-9999,0,0,0,80,58,63
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980412,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980413,-9999,-9999,0,0,0,79,50,64
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980414,-9999,-9999,0,0,0,79,57,62
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980415,-9999,-9999,0,0,0,78,62,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980416,-9999,-9999,0,0,0,80,66,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980417,-9999,-9999,0,0,0,81,69,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980418,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980419,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980420,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980421,-9999,-9999,0,0,0,-9999,-9999,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980422,-9999,-9999,0,0,0,79,58,67
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980423,-9999,-9999,0,0,0,80,55,68
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980424,-9999,-9999,0,0,0,78,58,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980425,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980426,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980427,-9999,-9999,0,0,0,82,57,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980428,-9999,-9999,0,0,0,84,67,73
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980429,-9999,-9999,0,0,0,90,65,70
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980430,-9999,-9999,0,0,0,86,68,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980501,-9999,-9999,0.37,0,0,81,73,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980502,-9999,-9999,0.45,0,0,83,65,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980503,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980504,-9999,-9999,0,0,0,85,62,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980505,-9999,-9999,0,0,0,85,66,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980506,-9999,-9999,0,0,0,81,68,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980507,-9999,-9999,0,0,0,83,71,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980508,-9999,-9999,0,0,0,83,79,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980509,-9999,-9999,0,0,0,83,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980510,-9999,-9999,0,0,0,83,72,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980511,-9999,-9999,0,0,0,80,73,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980512,-9999,-9999,0,0,0,83,66,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980513,-9999,-9999,0,0,0,82,68,72
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980514,-9999,-9999,0,0,0,85,69,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980515,-9999,-9999,0,0,0,96,67,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980516,-9999,-9999,0,0,0,94,61,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980517,-9999,-9999,0,0,0,94,61,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980518,-9999,-9999,0,0,0,91,65,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980519,-9999,-9999,0,0,0,82,70,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980520,-9999,-9999,0,0,0,83,71,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980521,-9999,-9999,0,0,0,96,71,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980522,-9999,-9999,0,0,0,84,71,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980523,-9999,-9999,0,0,0,89,71,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980524,-9999,-9999,0,0,0,85,71,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980525,-9999,-9999,0,0,0,90,73,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980526,-9999,-9999,0,0,0,86,77,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980527,-9999,-9999,0,0,0,89,77,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980528,-9999,-9999,0.11,0,0,93,77,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980529,-9999,-9999,0.85,0,0,86,74,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980530,-9999,-9999,0.02,0,0,86,74,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980531,-9999,-9999,0.01,0,0,87,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980601,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980602,-9999,-9999,0,0,0,82,74,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980603,-9999,-9999,0,0,0,82,75,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980604,-9999,-9999,0,0,0,82,74,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980605,-9999,-9999,0,0,0,88,78,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980606,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980607,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980608,-9999,-9999,0,0,0,94,76,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980609,-9999,-9999,0.78,0,0,97,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980610,-9999,-9999,0.18,0,0,95,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980611,-9999,-9999,1.72,0,0,90,74,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980612,-9999,-9999,0,0,0,91,75,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980613,-9999,-9999,0,0,0,89,79,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980614,-9999,-9999,0,0,0,89,79,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980615,-9999,-9999,0,0,0,87,79,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980616,-9999,-9999,0,0,0,87,78,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980617,-9999,-9999,0,0,0,91,79,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980618,-9999,-9999,0.16,0,0,93,76,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980619,-9999,-9999,1.43,0,0,91,73,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980620,-9999,-9999,1.54,0,0,90,73,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980621,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980622,-9999,-9999,0,0,0,91,73,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980623,-9999,-9999,0.25,0,0,92,73,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980624,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980625,-9999,-9999,0,0,0,89,75,87
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980626,-9999,-9999,0,0,0,95,75,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980627,-9999,-9999,0.03,0,0,89,74,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980628,-9999,-9999,1.46,0,0,88,71,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980629,-9999,-9999,0,0,0,88,78,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980630,-9999,-9999,1.2,0,0,85,-9999,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980701,-9999,-9999,0,0,0,89,79,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980702,-9999,-9999,0,0,0,91,79,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980703,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980704,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980705,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980706,0.05,4,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980707,-9999,-9999,0.53,0,0,-9999,-9999,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980708,-9999,-9999,0.16,0,0,90,75,88
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980709,-9999,-9999,0,0,0,89,75,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980710,-9999,-9999,0.09,0,0,90,78,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980711,-9999,-9999,0.01,0,0,90,82,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980712,-9999,-9999,0.19,0,0,87,80,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980713,-9999,-9999,4.19,0,0,74,86,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980714,-9999,-9999,0.15,0,0,86,76,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980715,-9999,-9999,0.3,0,0,85,76,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980716,-9999,-9999,0.12,0,0,83,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980717,-9999,-9999,0,0,0,90,75,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980718,-9999,-9999,0,0,0,89,77,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980719,-9999,-9999,0,0,0,89,78,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980720,-9999,-9999,0,0,0,88,76,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980721,-9999,-9999,1.33,0,0,91,73,89
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980722,-9999,-9999,0.23,0,0,94,72,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980723,-9999,-9999,0,0,0,91,73,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980724,-9999,-9999,0,0,0,97,77,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980725,-9999,-9999,0,0,0,98,77,93
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980726,-9999,-9999,0.02,0,0,98,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980727,-9999,-9999,0.82,0,0,96,73,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980728,-9999,-9999,0,0,0,93,79,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980729,-9999,-9999,0,0,0,91,78,88
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980730,-9999,-9999,0,0,0,90,78,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980731,-9999,-9999,0.05,0,0,92,77,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980801,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980802,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980803,-9999,-9999,0.53,0,0,91,74,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980804,-9999,-9999,0,0,0,89,78,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980805,-9999,-9999,0,0,0,89,75,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980806,-9999,-9999,0,0,0,90,77,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980807,-9999,-9999,0.14,0,0,89,75,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980808,-9999,-9999,0.1,0,0,91,76,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980809,-9999,-9999,1.95,0,0,94,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980810,-9999,-9999,0,0,0,91,75,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980811,-9999,-9999,1.36,0,0,95,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980812,-9999,-9999,0,0,0,92,79,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980813,-9999,-9999,0,0,0,91,77,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980814,-9999,-9999,1.75,0,0,91,77,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980815,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980816,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980817,0.95,3,-9999,0,0,94,75,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980818,-9999,-9999,0.81,0,0,92,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980819,-9999,-9999,0.54,0,0,93,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980820,-9999,-9999,0.25,0,0,92,76,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980821,-9999,-9999,0,0,0,92,75,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980822,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980823,0.44,2,-9999,0,0,97,76,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980824,-9999,-9999,0.36,0,0,85,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980825,-9999,-9999,0,0,0,94,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980826,-9999,-9999,0,0,0,91,79,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980827,-9999,-9999,0,0,0,91,79,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980828,-9999,-9999,1.21,0,0,90,76,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980829,-9999,-9999,0.28,0,0,97,78,94
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980830,-9999,-9999,0,0,0,97,76,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980831,-9999,-9999,0,0,0,87,79,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980901,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980902,-9999,-9999,0,0,0,89,78,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980903,-9999,-9999,0,0,0,90,79,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980904,-9999,-9999,0.15,0,0,89,80,86
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980905,-9999,-9999,0,0,0,88,81,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980906,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980907,-9999,-9999,0,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980908,-9999,-9999,0,0,0,94,77,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980909,-9999,-9999,0,0,0,89,78,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980910,-9999,-9999,0,0,0,88,78,81
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980911,-9999,-9999,0,0,0,94,76,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980912,-9999,-9999,0,0,0,92,74,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980913,-9999,-9999,0,0,0,91,74,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980914,-9999,-9999,0,0,0,89,74,80
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980915,-9999,-9999,1.27,0,0,91,72,76
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980916,-9999,-9999,0.55,0,0,79,74,75
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980917,-9999,-9999,0.24,0,0,84,74,78
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980918,-9999,-9999,1.54,0,0,85,74,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980919,-9999,-9999,0.15,0,0,83,77,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980920,-9999,-9999,0.3,0,0,85,75,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980921,-9999,-9999,0,0,0,85,78,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980922,-9999,-9999,0,0,0,87,76,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980923,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980924,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980925,-9999,-9999,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980926,2.3,4,-9999,0,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980927,-9999,-9999,0.01,0,0,88,78,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980928,-9999,-9999,0,0,0,86,74,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980929,-9999,-9999,0.08,0,0,85,76,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19980930,-9999,-9999,0,0,0,85,78,82
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981001,-9999,-9999,0,-9999,0,85,82,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981002,-9999,-9999,0,-9999,0,87,75,87
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981003,-9999,-9999,0,-9999,0,89,75,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981004,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981005,-9999,-9999,0,-9999,0,85,76,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981006,-9999,-9999,1.1,-9999,0,94,75,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981007,-9999,-9999,0.52,-9999,0,97,76,83
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981008,-9999,-9999,0,-9999,0,92,74,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981009,-9999,-9999,0,-9999,0,88,76,79
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981010,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981011,-9999,-9999,0,-9999,0,89,75,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981012,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981013,-9999,-9999,0,-9999,0,96,73,77
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981014,-9999,-9999,0.29,-9999,0,94,73,74
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981015,-9999,-9999,0,-9999,0,92,69,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981016,-9999,-9999,0,-9999,0,90,71,84
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981017,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981018,-9999,-9999,0,-9999,0,-9999,-9999,-9999
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981019,-9999,-9999,0,-9999,0,90,69,85
GHCND:USC00082850,EVERGLADES FL US,1.5,25.84556,-81.38694,19981020,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999
