STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00003122,"TORRANCE AIRPORT, CA US",10/7/2002,0,87,57
USW00003122,"TORRANCE AIRPORT, CA US",10/8/2002,0,81,60
USW00003122,"TORRANCE AIRPORT, CA US",10/9/2002,0,72,60
USW00003122,"TORRANCE AIRPORT, CA US",10/10/2002,0,68,58
USW00003122,"TORRANCE AIRPORT, CA US",10/11/2002,0,68,58
USW00003122,"TORRANCE AIRPORT, CA US",10/12/2002,0,68,54
USW00003122,"TORRANCE AIRPORT, CA US",10/13/2002,0,68,54
USW00003122,"TORRANCE AIRPORT, CA US",10/14/2002,0,66,57
USW00003122,"TORRANCE AIRPORT, CA US",10/15/2002,0,63,56
USW00003122,"TORRANCE AIRPORT, CA US",10/16/2002,0,64,59
USW00003122,"TORRANCE AIRPORT, CA US",10/17/2002,0,67,54
USW00003122,"TORRANCE AIRPORT, CA US",10/18/2002,0,65,52
USW00003122,"TORRANCE AIRPORT, CA US",10/19/2002,0,69,53
USW00003122,"TORRANCE AIRPORT, CA US",10/20/2002,0,66,54
USW00003122,"TORRANCE AIRPORT, CA US",10/21/2002,0,66,55
USW00003122,"TORRANCE AIRPORT, CA US",10/22/2002,0,66,58
USW00003122,"TORRANCE AIRPORT, CA US",10/23/2002,0,66,54
USW00003122,"TORRANCE AIRPORT, CA US",10/24/2002,0,65,55
USW00003122,"TORRANCE AIRPORT, CA US",10/25/2002,0,63,56
USW00003122,"TORRANCE AIRPORT, CA US",10/26/2002,0,66,54
USW00003122,"TORRANCE AIRPORT, CA US",10/27/2002,0,67,53
USW00003122,"TORRANCE AIRPORT, CA US",10/28/2002,0,67,50
USW00003122,"TORRANCE AIRPORT, CA US",10/29/2002,0,67,54
USW00003122,"TORRANCE AIRPORT, CA US",10/30/2002,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",10/31/2002,0,62,52
USW00003122,"TORRANCE AIRPORT, CA US",11/1/2002,0,65,52
USW00003122,"TORRANCE AIRPORT, CA US",11/2/2002,0,64,52
USW00003122,"TORRANCE AIRPORT, CA US",11/3/2002,0,72,48
USW00003122,"TORRANCE AIRPORT, CA US",11/4/2002,0,70,50
USW00003122,"TORRANCE AIRPORT, CA US",11/5/2002,0,70,51
USW00003122,"TORRANCE AIRPORT, CA US",11/6/2002,0,68,48
USW00003122,"TORRANCE AIRPORT, CA US",11/7/2002,0,65,49
USW00003122,"TORRANCE AIRPORT, CA US",11/8/2002,1.29,66,50
USW00003122,"TORRANCE AIRPORT, CA US",11/9/2002,0.25,64,61
USW00003122,"TORRANCE AIRPORT, CA US",11/10/2002,0.1,71,56
USW00003122,"TORRANCE AIRPORT, CA US",11/11/2002,0,76,52
USW00003122,"TORRANCE AIRPORT, CA US",11/12/2002,0,82,55
USW00003122,"TORRANCE AIRPORT, CA US",11/13/2002,0,73,54
USW00003122,"TORRANCE AIRPORT, CA US",11/14/2002,0,67,49
USW00003122,"TORRANCE AIRPORT, CA US",11/15/2002,0,85,53
USW00003122,"TORRANCE AIRPORT, CA US",11/16/2002,0,85,53
USW00003122,"TORRANCE AIRPORT, CA US",11/17/2002,0,85,51
USW00003122,"TORRANCE AIRPORT, CA US",11/18/2002,0,82,49
USW00003122,"TORRANCE AIRPORT, CA US",11/19/2002,0,83,53
USW00003122,"TORRANCE AIRPORT, CA US",11/20/2002,0,90,58
USW00003122,"TORRANCE AIRPORT, CA US",11/21/2002,0,86,61
USW00003122,"TORRANCE AIRPORT, CA US",11/22/2002,0,75,52
USW00003122,"TORRANCE AIRPORT, CA US",11/23/2002,0,65,50
USW00003122,"TORRANCE AIRPORT, CA US",11/24/2002,0,66,49
USW00003122,"TORRANCE AIRPORT, CA US",11/25/2002,0,73,52
USW00003122,"TORRANCE AIRPORT, CA US",11/26/2002,0,75,52
USW00003122,"TORRANCE AIRPORT, CA US",11/27/2002,0,69,53
USW00003122,"TORRANCE AIRPORT, CA US",11/28/2002,0,76,52
USW00003122,"TORRANCE AIRPORT, CA US",11/29/2002,0.01,69,58
USW00003122,"TORRANCE AIRPORT, CA US",11/30/2002,0,66,51
USW00003122,"TORRANCE AIRPORT, CA US",12/1/2002,0,64,48
USW00003122,"TORRANCE AIRPORT, CA US",12/2/2002,0,68,49
USW00003122,"TORRANCE AIRPORT, CA US",12/3/2002,0,66,47
USW00003122,"TORRANCE AIRPORT, CA US",12/4/2002,0,67,49
USW00003122,"TORRANCE AIRPORT, CA US",12/5/2002,0,73,48
USW00003122,"TORRANCE AIRPORT, CA US",12/6/2002,0,74,46
USW00003122,"TORRANCE AIRPORT, CA US",12/7/2002,0,65,52
USW00003122,"TORRANCE AIRPORT, CA US",12/8/2002,0,68,49
USW00003122,"TORRANCE AIRPORT, CA US",12/9/2002,0,64,50
USW00003122,"TORRANCE AIRPORT, CA US",12/10/2002,0,63,48
USW00003122,"TORRANCE AIRPORT, CA US",12/11/2002,0,69,50
USW00003122,"TORRANCE AIRPORT, CA US",12/12/2002,0,68,46
USW00003122,"TORRANCE AIRPORT, CA US",12/13/2002,0,67,45
USW00003122,"TORRANCE AIRPORT, CA US",12/14/2002,0,67,45
USW00003122,"TORRANCE AIRPORT, CA US",12/15/2002,0.06,67,45
USW00003122,"TORRANCE AIRPORT, CA US",12/16/2002,1.08,61,50
USW00003122,"TORRANCE AIRPORT, CA US",12/17/2002,0.24,60,50
USW00003122,"TORRANCE AIRPORT, CA US",12/18/2002,0,60,43
USW00003122,"TORRANCE AIRPORT, CA US",12/19/2002,0,60,40
USW00003122,"TORRANCE AIRPORT, CA US",12/20/2002,0.48,59,50
USW00003122,"TORRANCE AIRPORT, CA US",12/21/2002,0.05,59,46
USW00003122,"TORRANCE AIRPORT, CA US",12/22/2002,0.2,61,47
USW00003122,"TORRANCE AIRPORT, CA US",12/23/2002,0,59,47
USW00003122,"TORRANCE AIRPORT, CA US",12/24/2002,0,57,39
USW00003122,"TORRANCE AIRPORT, CA US",12/25/2002,0,60,41
USW00003122,"TORRANCE AIRPORT, CA US",12/26/2002,0,63,44
USW00003122,"TORRANCE AIRPORT, CA US",12/27/2002,0,65,46
USW00003122,"TORRANCE AIRPORT, CA US",12/28/2002,0,65,45
USW00003122,"TORRANCE AIRPORT, CA US",12/29/2002,0.09,58,49
USW00003122,"TORRANCE AIRPORT, CA US",12/30/2002,0,63,41
USW00003122,"TORRANCE AIRPORT, CA US",12/31/2002,0,60,46
USW00003122,"TORRANCE AIRPORT, CA US",1/1/2003,0,71,43
USW00003122,"TORRANCE AIRPORT, CA US",1/2/2003,0,77,47
USW00003122,"TORRANCE AIRPORT, CA US",1/3/2003,0,78,53
USW00003122,"TORRANCE AIRPORT, CA US",1/4/2003,0,76,53
USW00003122,"TORRANCE AIRPORT, CA US",1/5/2003,0,78,53
USW00003122,"TORRANCE AIRPORT, CA US",1/6/2003,0,77,55
USW00003122,"TORRANCE AIRPORT, CA US",1/7/2003,0,83,63
USW00003122,"TORRANCE AIRPORT, CA US",1/8/2003,0,80,54
USW00003122,"TORRANCE AIRPORT, CA US",1/9/2003,0,65,52
USW00003122,"TORRANCE AIRPORT, CA US",1/10/2003,0,63,49
USW00003122,"TORRANCE AIRPORT, CA US",1/11/2003,0,63,49
USW00003122,"TORRANCE AIRPORT, CA US",1/12/2003,0,62,47
USW00003122,"TORRANCE AIRPORT, CA US",1/13/2003,0,61,48
USW00003122,"TORRANCE AIRPORT, CA US",1/14/2003,0,64,45
USW00003122,"TORRANCE AIRPORT, CA US",1/15/2003,0,77,46
USW00003122,"TORRANCE AIRPORT, CA US",1/16/2003,0,80,51
USW00003122,"TORRANCE AIRPORT, CA US",1/17/2003,0,81,51
USW00003122,"TORRANCE AIRPORT, CA US",1/18/2003,0,76,46
USW00003122,"TORRANCE AIRPORT, CA US",1/19/2003,0,70,49
USW00003122,"TORRANCE AIRPORT, CA US",1/20/2003,0,64,53
USW00003122,"TORRANCE AIRPORT, CA US",1/21/2003,0,63,52
USW00003122,"TORRANCE AIRPORT, CA US",1/22/2003,0,63,51
USW00003122,"TORRANCE AIRPORT, CA US",1/23/2003,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",1/24/2003,0,75,47
USW00003122,"TORRANCE AIRPORT, CA US",1/25/2003,0,81,47
USW00003122,"TORRANCE AIRPORT, CA US",1/26/2003,0,83,47
USW00003122,"TORRANCE AIRPORT, CA US",1/27/2003,0,79,53
USW00003122,"TORRANCE AIRPORT, CA US",1/28/2003,0,69,49
USW00003122,"TORRANCE AIRPORT, CA US",1/29/2003,0,66,50
USW00003122,"TORRANCE AIRPORT, CA US",1/30/2003,0,78,49
USW00003122,"TORRANCE AIRPORT, CA US",1/31/2003,0,91,50
USW00003122,"TORRANCE AIRPORT, CA US",2/1/2003,0,74,55
USW00003122,"TORRANCE AIRPORT, CA US",2/2/2003,0,70,54
USW00003122,"TORRANCE AIRPORT, CA US",2/3/2003,0,74,47
USW00003122,"TORRANCE AIRPORT, CA US",2/4/2003,0,70,44
USW00003122,"TORRANCE AIRPORT, CA US",2/5/2003,0,69,44
USW00003122,"TORRANCE AIRPORT, CA US",2/6/2003,0,67,41
USW00003122,"TORRANCE AIRPORT, CA US",2/7/2003,0,66,40
USW00003122,"TORRANCE AIRPORT, CA US",2/8/2003,0,66,41
USW00003122,"TORRANCE AIRPORT, CA US",2/9/2003,0,66,42
USW00003122,"TORRANCE AIRPORT, CA US",2/10/2003,0,70,46
USW00003122,"TORRANCE AIRPORT, CA US",2/11/2003,0.8,67,50
USW00003122,"TORRANCE AIRPORT, CA US",2/12/2003,3.75,60,54
USW00003122,"TORRANCE AIRPORT, CA US",2/13/2003,0.55,64,54
USW00003122,"TORRANCE AIRPORT, CA US",2/14/2003,0,67,51
USW00003122,"TORRANCE AIRPORT, CA US",2/15/2003,0,64,54
USW00003122,"TORRANCE AIRPORT, CA US",2/16/2003,0,64,54
USW00003122,"TORRANCE AIRPORT, CA US",2/17/2003,0,63,53
USW00003122,"TORRANCE AIRPORT, CA US",2/18/2003,0,67,47
USW00003122,"TORRANCE AIRPORT, CA US",2/19/2003,0,64,46
USW00003122,"TORRANCE AIRPORT, CA US",2/20/2003,0,65,49
USW00003122,"TORRANCE AIRPORT, CA US",2/21/2003,0,72,46
USW00003122,"TORRANCE AIRPORT, CA US",2/22/2003,0,67,46
USW00003122,"TORRANCE AIRPORT, CA US",2/23/2003,0,65,52
USW00003122,"TORRANCE AIRPORT, CA US",2/24/2003,0,62,50
USW00003122,"TORRANCE AIRPORT, CA US",2/25/2003,1.22,61,49
USW00003122,"TORRANCE AIRPORT, CA US",2/26/2003,0.02,61,51
USW00003122,"TORRANCE AIRPORT, CA US",2/27/2003,0.46,60,49
USW00003122,"TORRANCE AIRPORT, CA US",2/28/2003,0.05,63,46
USW00003122,"TORRANCE AIRPORT, CA US",3/1/2003,0,62,45
USW00003122,"TORRANCE AIRPORT, CA US",3/2/2003,0,67,45
USW00003122,"TORRANCE AIRPORT, CA US",3/3/2003,0,62,45
USW00003122,"TORRANCE AIRPORT, CA US",3/4/2003,0.15,60,49
USW00003122,"TORRANCE AIRPORT, CA US",3/5/2003,0,64,43
USW00003122,"TORRANCE AIRPORT, CA US",3/6/2003,0,69,44
USW00003122,"TORRANCE AIRPORT, CA US",3/7/2003,0,67,46
USW00003122,"TORRANCE AIRPORT, CA US",3/8/2003,0,68,46
USW00003122,"TORRANCE AIRPORT, CA US",3/9/2003,0,68,45
USW00003122,"TORRANCE AIRPORT, CA US",3/10/2003,0,68,47
USW00003122,"TORRANCE AIRPORT, CA US",3/11/2003,0,68,48
USW00003122,"TORRANCE AIRPORT, CA US",3/12/2003,0,70,52
USW00003122,"TORRANCE AIRPORT, CA US",3/13/2003,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",3/14/2003,0,66,55
USW00003122,"TORRANCE AIRPORT, CA US",3/15/2003,1.83,60,55
USW00003122,"TORRANCE AIRPORT, CA US",3/16/2003,0.45,63,54
USW00003122,"TORRANCE AIRPORT, CA US",3/17/2003,0,62,53
USW00003122,"TORRANCE AIRPORT, CA US",3/18/2003,0,68,54
USW00003122,"TORRANCE AIRPORT, CA US",3/19/2003,0,69,45
USW00003122,"TORRANCE AIRPORT, CA US",3/20/2003,0,67,48
USW00003122,"TORRANCE AIRPORT, CA US",3/21/2003,0,69,48
USW00003122,"TORRANCE AIRPORT, CA US",3/22/2003,0,72,49
USW00003122,"TORRANCE AIRPORT, CA US",3/23/2003,0,65,47
USW00003122,"TORRANCE AIRPORT, CA US",3/24/2003,0,63,52
USW00003122,"TORRANCE AIRPORT, CA US",3/25/2003,0,67,48
USW00003122,"TORRANCE AIRPORT, CA US",3/26/2003,0,75,51
USW00003122,"TORRANCE AIRPORT, CA US",3/27/2003,0,77,60
USW00003122,"TORRANCE AIRPORT, CA US",3/28/2003,0,78,55
USW00003122,"TORRANCE AIRPORT, CA US",3/29/2003,0,76,54
USW00003122,"TORRANCE AIRPORT, CA US",3/30/2003,0,86,53
USW00003122,"TORRANCE AIRPORT, CA US",3/31/2003,0,84,56
USW00003122,"TORRANCE AIRPORT, CA US",4/1/2003,0,79,55
USW00003122,"TORRANCE AIRPORT, CA US",4/2/2003,0,62,53
USW00003122,"TORRANCE AIRPORT, CA US",4/3/2003,0,60,50
USW00003122,"TORRANCE AIRPORT, CA US",4/4/2003,0,60,44
USW00003122,"TORRANCE AIRPORT, CA US",4/5/2003,0,61,45
USW00003122,"TORRANCE AIRPORT, CA US",4/6/2003,0,66,44
USW00003122,"TORRANCE AIRPORT, CA US",4/7/2003,0,69,47
USW00003122,"TORRANCE AIRPORT, CA US",4/8/2003,0,82,52
USW00003122,"TORRANCE AIRPORT, CA US",4/9/2003,0,82,54
USW00003122,"TORRANCE AIRPORT, CA US",4/10/2003,0,75,52
USW00003122,"TORRANCE AIRPORT, CA US",4/11/2003,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",4/12/2003,0,70,54
USW00003122,"TORRANCE AIRPORT, CA US",4/13/2003,0.02,70,53
USW00003122,"TORRANCE AIRPORT, CA US",4/14/2003,0.5,67,52
USW00003122,"TORRANCE AIRPORT, CA US",4/15/2003,0.72,61,47
USW00003122,"TORRANCE AIRPORT, CA US",4/16/2003,0,63,46
USW00003122,"TORRANCE AIRPORT, CA US",4/17/2003,0,62,48
USW00003122,"TORRANCE AIRPORT, CA US",4/18/2003,0,64,50
USW00003122,"TORRANCE AIRPORT, CA US",4/19/2003,0,70,48
USW00003122,"TORRANCE AIRPORT, CA US",4/20/2003,0,74,51
USW00003122,"TORRANCE AIRPORT, CA US",4/21/2003,0,67,51
USW00003122,"TORRANCE AIRPORT, CA US",4/22/2003,0,61,51
USW00003122,"TORRANCE AIRPORT, CA US",4/23/2003,0,67,50
USW00003122,"TORRANCE AIRPORT, CA US",4/24/2003,0,67,47
USW00003122,"TORRANCE AIRPORT, CA US",4/25/2003,0,66,54
USW00003122,"TORRANCE AIRPORT, CA US",4/26/2003,0,69,48
USW00003122,"TORRANCE AIRPORT, CA US",4/27/2003,0,69,47
USW00003122,"TORRANCE AIRPORT, CA US",4/28/2003,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",4/29/2003,0,64,51
USW00003122,"TORRANCE AIRPORT, CA US",4/30/2003,0,65,47
USW00003122,"TORRANCE AIRPORT, CA US",5/1/2003,0,70,47
USW00003122,"TORRANCE AIRPORT, CA US",5/2/2003,0,65,51
USW00003122,"TORRANCE AIRPORT, CA US",5/3/2003,1.82,64,51
USW00003122,"TORRANCE AIRPORT, CA US",5/4/2003,0,65,51
USW00003122,"TORRANCE AIRPORT, CA US",5/5/2003,0,68,49
USW00003122,"TORRANCE AIRPORT, CA US",5/6/2003,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",5/7/2003,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",5/8/2003,0,67,53
USW00003122,"TORRANCE AIRPORT, CA US",5/9/2003,0,62,53
USW00003122,"TORRANCE AIRPORT, CA US",5/10/2003,0,68,47
USW00003122,"TORRANCE AIRPORT, CA US",5/11/2003,0,72,47
USW00003122,"TORRANCE AIRPORT, CA US",5/12/2003,0,74,51
USW00003122,"TORRANCE AIRPORT, CA US",5/13/2003,0,68,57
USW00003122,"TORRANCE AIRPORT, CA US",5/14/2003,0,65,55
USW00003122,"TORRANCE AIRPORT, CA US",5/15/2003,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",5/16/2003,0,73,57
USW00003122,"TORRANCE AIRPORT, CA US",5/17/2003,0,71,57
USW00003122,"TORRANCE AIRPORT, CA US",5/18/2003,0,73,55
USW00003122,"TORRANCE AIRPORT, CA US",5/19/2003,0,68,53
USW00003122,"TORRANCE AIRPORT, CA US",5/20/2003,0,71,53
USW00003122,"TORRANCE AIRPORT, CA US",5/21/2003,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",5/22/2003,0,74,53
USW00003122,"TORRANCE AIRPORT, CA US",5/23/2003,0,74,53
USW00003122,"TORRANCE AIRPORT, CA US",5/24/2003,0,74,53
USW00003122,"TORRANCE AIRPORT, CA US",5/25/2003,0,74,54
USW00003122,"TORRANCE AIRPORT, CA US",5/26/2003,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",5/27/2003,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",5/28/2003,0,78,56
USW00003122,"TORRANCE AIRPORT, CA US",5/29/2003,0,81,58
USW00003122,"TORRANCE AIRPORT, CA US",5/30/2003,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",5/31/2003,0,73,59
USW00003122,"TORRANCE AIRPORT, CA US",6/1/2003,0,74,59
USW00003122,"TORRANCE AIRPORT, CA US",6/2/2003,0,73,59
USW00003122,"TORRANCE AIRPORT, CA US",6/3/2003,0,71,59
USW00003122,"TORRANCE AIRPORT, CA US",6/4/2003,0,72,61
USW00003122,"TORRANCE AIRPORT, CA US",6/5/2003,0,68,59
USW00003122,"TORRANCE AIRPORT, CA US",6/6/2003,0,68,59
USW00003122,"TORRANCE AIRPORT, CA US",6/7/2003,0,65,60
USW00003122,"TORRANCE AIRPORT, CA US",6/8/2003,0,65,60
USW00003122,"TORRANCE AIRPORT, CA US",6/9/2003,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",6/10/2003,0,71,60
USW00003122,"TORRANCE AIRPORT, CA US",6/11/2003,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",6/12/2003,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",6/13/2003,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",6/14/2003,0,74,55
USW00003122,"TORRANCE AIRPORT, CA US",6/15/2003,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",6/16/2003,0,72,60
USW00003122,"TORRANCE AIRPORT, CA US",6/17/2003,0,73,60
USW00003122,"TORRANCE AIRPORT, CA US",6/18/2003,0,71,60
USW00003122,"TORRANCE AIRPORT, CA US",6/19/2003,0,69,60
USW00003122,"TORRANCE AIRPORT, CA US",6/20/2003,0,69,59
USW00003122,"TORRANCE AIRPORT, CA US",6/21/2003,0,68,56
USW00003122,"TORRANCE AIRPORT, CA US",6/22/2003,0,67,56
USW00003122,"TORRANCE AIRPORT, CA US",6/23/2003,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",6/24/2003,0,72,59
USW00003122,"TORRANCE AIRPORT, CA US",6/25/2003,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",6/26/2003,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",6/27/2003,0,73,58
USW00003122,"TORRANCE AIRPORT, CA US",6/28/2003,0,75,58
USW00003122,"TORRANCE AIRPORT, CA US",6/29/2003,0,73,59
USW00003122,"TORRANCE AIRPORT, CA US",6/30/2003,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",7/1/2003,0,79,59
USW00003122,"TORRANCE AIRPORT, CA US",7/2/2003,0,80,61
USW00003122,"TORRANCE AIRPORT, CA US",7/3/2003,0,83,61
USW00003122,"TORRANCE AIRPORT, CA US",7/4/2003,0,88,59
USW00003122,"TORRANCE AIRPORT, CA US",7/5/2003,0,83,60
USW00003122,"TORRANCE AIRPORT, CA US",7/6/2003,0,81,65
USW00003122,"TORRANCE AIRPORT, CA US",7/7/2003,0,79,65
USW00003122,"TORRANCE AIRPORT, CA US",7/8/2003,0,78,63
USW00003122,"TORRANCE AIRPORT, CA US",7/9/2003,0,78,64
USW00003122,"TORRANCE AIRPORT, CA US",7/10/2003,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",7/11/2003,0,86,60
USW00003122,"TORRANCE AIRPORT, CA US",7/12/2003,0,78,61
USW00003122,"TORRANCE AIRPORT, CA US",7/13/2003,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",7/14/2003,0,80,64
USW00003122,"TORRANCE AIRPORT, CA US",7/15/2003,0,82,63
USW00003122,"TORRANCE AIRPORT, CA US",7/16/2003,0,85,63
USW00003122,"TORRANCE AIRPORT, CA US",7/17/2003,0,88,67
USW00003122,"TORRANCE AIRPORT, CA US",7/18/2003,0,89,68
USW00003122,"TORRANCE AIRPORT, CA US",7/19/2003,0,84,67
USW00003122,"TORRANCE AIRPORT, CA US",7/20/2003,0,82,66
USW00003122,"TORRANCE AIRPORT, CA US",7/21/2003,0,80,65
USW00003122,"TORRANCE AIRPORT, CA US",7/22/2003,0,75,63
USW00003122,"TORRANCE AIRPORT, CA US",7/23/2003,0,79,66
USW00003122,"TORRANCE AIRPORT, CA US",7/24/2003,0,78,67
USW00003122,"TORRANCE AIRPORT, CA US",7/25/2003,0,76,65
USW00003122,"TORRANCE AIRPORT, CA US",7/26/2003,0,75,65
USW00003122,"TORRANCE AIRPORT, CA US",7/27/2003,0,76,65
USW00003122,"TORRANCE AIRPORT, CA US",7/28/2003,0,78,65
USW00003122,"TORRANCE AIRPORT, CA US",7/29/2003,0.13,78,64
USW00003122,"TORRANCE AIRPORT, CA US",7/30/2003,0.13,79,66
USW00003122,"TORRANCE AIRPORT, CA US",7/31/2003,0,77,65
USW00003122,"TORRANCE AIRPORT, CA US",8/1/2003,0,76,64
USW00003122,"TORRANCE AIRPORT, CA US",8/2/2003,0,78,62
USW00003122,"TORRANCE AIRPORT, CA US",8/3/2003,0,82,61
USW00003122,"TORRANCE AIRPORT, CA US",8/4/2003,0,78,61
USW00003122,"TORRANCE AIRPORT, CA US",8/5/2003,0,,
USW00003122,"TORRANCE AIRPORT, CA US",8/6/2003,0,78,59
USW00003122,"TORRANCE AIRPORT, CA US",8/7/2003,0,80,59
USW00003122,"TORRANCE AIRPORT, CA US",8/8/2003,0,79,61
USW00003122,"TORRANCE AIRPORT, CA US",8/9/2003,0,84,63
USW00003122,"TORRANCE AIRPORT, CA US",8/10/2003,0,84,63
USW00003122,"TORRANCE AIRPORT, CA US",8/11/2003,0,82,65
USW00003122,"TORRANCE AIRPORT, CA US",8/12/2003,0,81,63
USW00003122,"TORRANCE AIRPORT, CA US",8/13/2003,0,81,64
USW00003122,"TORRANCE AIRPORT, CA US",8/14/2003,0,84,62
USW00003122,"TORRANCE AIRPORT, CA US",8/15/2003,0,84,62
USW00003122,"TORRANCE AIRPORT, CA US",8/16/2003,0,84,62
USW00003122,"TORRANCE AIRPORT, CA US",8/17/2003,0,80,61
USW00003122,"TORRANCE AIRPORT, CA US",8/18/2003,0,78,62
USW00003122,"TORRANCE AIRPORT, CA US",8/19/2003,0,81,65
USW00003122,"TORRANCE AIRPORT, CA US",8/20/2003,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",8/21/2003,0,77,65
USW00003122,"TORRANCE AIRPORT, CA US",8/22/2003,0,73,63
USW00003122,"TORRANCE AIRPORT, CA US",8/23/2003,0,76,59
USW00003122,"TORRANCE AIRPORT, CA US",8/24/2003,0,81,59
USW00003122,"TORRANCE AIRPORT, CA US",8/25/2003,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",8/26/2003,0,76,62
USW00003122,"TORRANCE AIRPORT, CA US",8/27/2003,0,76,63
USW00003122,"TORRANCE AIRPORT, CA US",8/28/2003,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",8/29/2003,0,75,59
USW00003122,"TORRANCE AIRPORT, CA US",8/30/2003,0,74,59
USW00003122,"TORRANCE AIRPORT, CA US",8/31/2003,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",9/1/2003,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",9/2/2003,0,72,60
USW00003122,"TORRANCE AIRPORT, CA US",9/3/2003,0,73,61
USW00003122,"TORRANCE AIRPORT, CA US",9/4/2003,0,81,63
USW00003122,"TORRANCE AIRPORT, CA US",9/5/2003,0,82,63
USW00003122,"TORRANCE AIRPORT, CA US",9/6/2003,0,84,63
USW00003122,"TORRANCE AIRPORT, CA US",9/7/2003,0,83,64
USW00003122,"TORRANCE AIRPORT, CA US",9/8/2003,0,78,60
USW00003122,"TORRANCE AIRPORT, CA US",9/9/2003,0,78,60
USW00003122,"TORRANCE AIRPORT, CA US",9/10/2003,0,79,61
USW00003122,"TORRANCE AIRPORT, CA US",9/11/2003,0,75,59
USW00003122,"TORRANCE AIRPORT, CA US",9/12/2003,0,75,59
USW00003122,"TORRANCE AIRPORT, CA US",9/13/2003,0,76,59
USW00003122,"TORRANCE AIRPORT, CA US",9/14/2003,0,76,59
USW00003122,"TORRANCE AIRPORT, CA US",9/15/2003,0,71,62
USW00003122,"TORRANCE AIRPORT, CA US",9/16/2003,0,71,59
USW00003122,"TORRANCE AIRPORT, CA US",9/17/2003,0,76,57
USW00003122,"TORRANCE AIRPORT, CA US",9/18/2003,0,77,57
USW00003122,"TORRANCE AIRPORT, CA US",9/19/2003,0,77,57
USW00003122,"TORRANCE AIRPORT, CA US",9/20/2003,0,70,57
USW00003122,"TORRANCE AIRPORT, CA US",9/21/2003,0,72,57
USW00003122,"TORRANCE AIRPORT, CA US",9/22/2003,0,70,57
USW00003122,"TORRANCE AIRPORT, CA US",9/23/2003,0,77,57
USW00003122,"TORRANCE AIRPORT, CA US",9/24/2003,0,72,62
USW00003122,"TORRANCE AIRPORT, CA US",9/25/2003,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",9/26/2003,0,73,59
USW00003122,"TORRANCE AIRPORT, CA US",9/27/2003,0,71,61
USW00003122,"TORRANCE AIRPORT, CA US",9/28/2003,0,74,61
USW00003122,"TORRANCE AIRPORT, CA US",9/29/2003,0,73,64
USW00003122,"TORRANCE AIRPORT, CA US",9/30/2003,0,73,63
USW00003122,"TORRANCE AIRPORT, CA US",10/1/2003,0,70,62
USW00003122,"TORRANCE AIRPORT, CA US",10/2/2003,0,69,56
USW00003122,"TORRANCE AIRPORT, CA US",10/3/2003,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",10/4/2003,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",10/5/2003,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",10/6/2003,0,68,60
USW00003122,"TORRANCE AIRPORT, CA US",10/7/2003,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",10/8/2003,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",10/9/2003,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",10/10/2003,0,72,56
USW00003122,"TORRANCE AIRPORT, CA US",10/11/2003,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",10/12/2003,0,79,58
USW00003122,"TORRANCE AIRPORT, CA US",10/13/2003,0,84,56
USW00003122,"TORRANCE AIRPORT, CA US",10/14/2003,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",10/15/2003,0,75,61
USW00003122,"TORRANCE AIRPORT, CA US",10/16/2003,0,73,57
USW00003122,"TORRANCE AIRPORT, CA US",10/17/2003,0,72,56
